segmentID,binID
tc0608§0016,4
tc0053§0006,1
tc0336§0003,1
tc0735§0002,0
tc0094§0001,0
tc0200§0001,0
tc0828§0002,0
tc0844§0003,0
tc0538§0014,4
tc0299§0007,3
tc0512§0005,1
tc0400§0002,0
tc0203§0011,3
tc0870§0002,0
tc0574§0001,0
tc0173§0007,1
tc0602§0014,4
tc0243§0013,3
tc0222§0013,4
tc0364§0010,2
tc0114§0001,0
tc0800§0006,2
tc0444§0005,1
tc0781§0012,3
tc0657§0002,1
tc0436§0004,0
tc0402§0007,2
tc0553§0004,1
tc0740§0006,2
tc0266§0000,0
tc0628§0012,3
tc0238§0002,0
tc0829§0013,4
tc0232§0012,3
tc0854§0006,2
tc0001§0001,0
tc0800§0000,0
tc0664§0008,4
tc0186§0000,0
tc0708§0009,3
tc0320§0007,2
tc0363§0007,3
tc0390§0000,0
tc0851§0003,1
tc0781§0002,0
tc0562§0002,0
tc0761§0015,4
tc0199§0013,3
tc0535§0012,3
tc0686§0007,2
tc0596§0006,4
tc0317§0011,3
tc0179§0005,1
tc0445§0002,0
tc0855§0007,2
tc0397§0007,1
tc0281§0017,4
tc0249§0006,1
tc0541§0010,3
tc0585§0014,3
tc0666§0014,3
tc0036§0001,0
tc0751§0005,1
tc0086§0005,2
tc0722§0014,4
tc0447§0004,1
tc0064§0011,3
tc0757§0008,2
tc0322§0008,3
tc0183§0013,3
tc0735§0017,4
tc0316§0012,4
tc0621§0008,2
tc0657§0008,4
tc0108§0007,2
tc0549§0019,4
tc0110§0008,3
tc0244§0006,1
tc0255§0001,0
tc0252§0000,0
tc0396§0010,3
tc0800§0007,2
tc0715§0005,1
tc0096§0006,2
tc0547§0020,4
tc0176§0012,3
tc0484§0011,3
tc0700§0003,0
tc0086§0003,1
tc0372§0011,3
tc0735§0013,3
tc0183§0009,2
tc0299§0002,1
tc0479§0004,1
tc0198§0012,3
tc0306§0001,0
tc0122§0010,3
tc0576§0007,2
tc0545§0001,0
tc0873§0002,0
tc0562§0009,2
tc0200§0011,3
tc0539§0002,0
tc0752§0005,1
tc0539§0009,3
tc0252§0005,1
tc0478§0002,0
tc0112§0009,3
tc0468§0002,0
tc0848§0012,4
tc0675§0003,1
tc0232§0003,0
tc0249§0001,0
tc0243§0003,0
tc0585§0002,0
tc0434§0014,4
tc0282§0006,3
tc0203§0010,3
tc0562§0018,4
tc0666§0006,1
tc0625§0001,0
tc0852§0012,4
tc0697§0000,0
tc0223§0011,3
tc0787§0015,4
tc0715§0007,2
tc0751§0012,4
tc0782§0001,0
tc0795§0006,1
tc0036§0014,3
tc0549§0007,1
tc0638§0000,0
tc0541§0008,2
tc0689§0003,1
tc0707§0003,1
tc0480§0005,1
tc0641§0006,2
tc0394§0001,0
tc0792§0009,2
tc0399§0016,4
tc0220§0017,4
tc0802§0002,0
tc0860§0010,3
tc0567§0006,1
tc0478§0004,1
tc0252§0017,4
tc0108§0009,3
tc0786§0011,3
tc0282§0003,1
tc0070§0002,0
tc0158§0011,3
tc0124§0007,2
tc0781§0011,3
tc0213§0009,3
tc0436§0010,2
tc0299§0006,3
tc0751§0003,1
tc0798§0004,1
tc0644§0010,2
tc0213§0000,0
tc0175§0009,2
tc0266§0018,4
tc0266§0008,2
tc0184§0005,1
tc0537§0007,2
tc0662§0003,1
tc0262§0017,4
tc0193§0009,2
tc0219§0004,1
tc0481§0000,0
tc0874§0008,2
tc0319§0008,2
tc0790§0010,3
tc0487§0002,0
tc0829§0005,1
tc0419§0005,2
tc0394§0002,0
tc0518§0014,3
tc0644§0014,3
tc0549§0022,4
tc0858§0004,2
tc0867§0006,2
tc0068§0002,0
tc0235§0015,4
tc0649§0004,1
tc0203§0015,4
tc0483§0005,1
tc0295§0011,3
tc0647§0009,2
tc0233§0016,4
tc0563§0009,2
tc0182§0010,3
tc0307§0005,1
tc0390§0006,2
tc0664§0002,1
tc0398§0004,1
tc0846§0013,4
tc0684§0003,1
tc0595§0007,2
tc0502§0002,0
tc0548§0009,2
tc0529§0006,2
tc0176§0007,2
tc0103§0012,4
tc0759§0002,0
tc0235§0009,2
tc0648§0011,3
tc0686§0015,4
tc0425§0012,4
tc0185§0009,3
tc0781§0008,2
tc0708§0006,2
tc0391§0016,4
tc0860§0001,0
tc0729§0005,1
tc0688§0005,1
tc0228§0010,2
tc0365§0008,2
tc0604§0011,3
tc0523§0000,0
tc0202§0004,1
tc0404§0004,1
tc0540§0008,2
tc0644§0007,1
tc0228§0018,4
tc0839§0003,1
tc0108§0008,3
tc0689§0009,3
tc0598§0018,4
tc0195§0013,4
tc0563§0014,3
tc0502§0007,2
tc0686§0010,3
tc0313§0003,1
tc0757§0016,4
tc0007§0008,2
tc0689§0013,4
tc0481§0003,0
tc0194§0014,4
tc0080§0016,4
tc0396§0008,2
tc0405§0012,3
tc0547§0008,1
tc0574§0002,0
tc0179§0010,3
