Quoi	Pt	QUE|QUOI
que	Cs	QUE
peut-être	Rg	PEUT-ÊTRE
les	Da	LE
Dieux	Nc	DIEU|DIEUX
Veulent	Vvc	VOULOIR
faire	Vvn	FAIRE
tomber	Vvn	TOMBER
sur	S	SUR
les	Da	LE
Victorieux	Nc	Victorieux
:	Fw	:
Ces	Dd	CE
deux	Nc	DEUX
grands	Ag	GRAND
ennemis	Nc	ENNEMI
...	Fs	...
Ils	Vvc	Ils
ne	Rp	NE
le	Pp	IL
peuvent	Vvc	POUVOIR
être	Vun	ÊTRE
;	Fw	;
Un	Vvc	Un
secret	Nc	SECRET
révélé	Ge	RÉVÉLER
vous	Pp	VOUS
le	Pp	IL
fera	Vvc	FAIRE|FERRER
connaître	Vvn	CONNAÎTRE
:	Fw	:
Pour	S	POUR
finir	Vvn	FINIR
vos	Ds	VOTRE
soupçons	Nc	SOUPÇON
,	Fw	,
vous	Pp	VOUS
tirer	Vvn	TIRER
de	S	DE
souci	Nc	SOUCI
,	Fw	,
Papyre	Nc	Papyre
aime	Vvc	AIMER
Fabie	Vvc	Fabie
,	Fw	,
et	Cc	ET
lui	Pp	IL
ma	Ds	MON
Fille	Nc	FILLE
aussi	Rg	AUSSI
.	Fs	.
Et	Cc	ET
plus	Rg	PLUS
que	Cs	QUE
tous	Di	TOUT
les	Da	LE
deux	Nc	DEUX
tous	Di	TOUT
deux	Nc	DEUX
aiment	Vvc	AIMER
la	Da	LE
gloire	Nc	GLOIRE
.	Fs	.
Ils	Pp	ILS
l'	Pp	IL
aiment	Vvc	AIMER
,	Fw	,
l'	Da	LE
un	Pi	UN
pour	S	POUR
l'	Da	LE
autre	Pi	AUTRE
:	Fw	:
apprenez	Vvc	APPRENDRE
en	S	EN
l'	Da	LE
histoire	Nc	HISTOIRE
.	Fs	.
Papyre	Nc	Papyre
Dictateur	Ag	Dictateur
élu	Ge	ÉLIRE
par	S	PAR
votre	Ds	VOTRE
choix	Nc	CHOIX
,	Fw	,
Comme	Vvc	Comme
l'	Pp	IL
on	Pp	ON
croyait	Vvc	CROIRE
voir	Vvn	VOIR
au	S+Da	À+LE
plus	Rg	PLUS
haut	Ag	HAUT
des	S+Da	DE+LE|DE+LES
emplois	Nc	EMPLOI
Lieutenant	Ga	Lieutenant
général	Nc	GÉNÉRAL
Valère	Vvc	Valère
votre	Ds	VOTRE
intime	Nc	INTIME|INTIMÉ
,	Fw	,
Il	Vvc	Il
élève	Nc	ÉLÈVE
Fabie	Vvc	Fabie
à	S	À
ce	Dd	CE
degré	Nc	DEGRÉ
sublime	Ag	SUBLIME
:	Fw	:
Cette	Dd	CE
grande	Ag	GRAND
faveur	Nc	FAVEUR
augmente	Vvc	AUGMENTER
son	Ds	SON
amour	Nc	AMOUR
:	Fw	:
Son	Ds	SON
père	Nc	PÈRE
voit	Vvc	VOIR
Papyre	Nc	Papyre
,	Fw	,
et	Cc	ET
courtois	Ag	COURTOIS
à	S	À
son	Ds	SON
tour	Nc	TOUR
Lui	Nc	Lui
consacrant	Ga	CONSACRER
son	Ds	SON
fils	Nc	FIL|FILS
et	Cc	ET
pour	S	POUR
fils	Nc	FIL|FILS
et	Cc	ET
pour	S	POUR
gendre	Nc	GENDRE
Est	Vvc	Est
ravi	Ge	RAVIR
de	S	DE
l'	Pp	IL
offrir	Vvn	OFFRIR
,	Fw	,
et	Cc	ET
l'	Da	LE
autre	Pi	AUTRE
de	S	DE
le	Pp	IL
prendre	Vvn	PRENDRE
.	Fs	.
Jusques	Vvc	Jusques
à	S	À
leur	Ds	LEUR
retour	Nc	RETOUR
cet	Dd	CE
hymen	Nc	HYMEN
différé	Ge	DIFFÉRER
Ne	Vvc	Ne
me	Pp	JE
fut	Vuc	ÊTRE
qu'	Rg	QUE
au	S+Da	À+LE
départ	Nc	DÉPART
en	S	EN
secret	Nc	SECRET
déclaré	Ge	DÉCLARER
:	Fw	:
Mais	Cc	MAIS
,	Fw	,
comme	Cs	COMME
à	S	À
ce	Dd	CE
penser	Nc	PENSER
mon	Ds	MON
plaisir	Nc	PLAISIR
renouvelle	Vvc	RENOUVELER
,	Fw	,
Mon	Nc	Mon
coeur	Nc	CUR
veut	Vvc	VOULOIR
que	Cs	QUE
ma	Ds	MON
bouche	Nc	BOUCHE
à	S	À
tous	Di	TOUT
deux	Nc	DEUX
le	Pp	IL
révèle	Vvc	RÉVÉLER
;	Fw	;
À	Nc	À
vous	Pp	VOUS
,	Fw	,
pour	S	POUR
effacer	Vvn	EFFACER
des	Dn	UN
soupçons	Nc	SOUPÇON
mal	Rg	MAL
conçus	Ge	CONCEVOIR
,	Fw	,
Et	Vvc	Et
régler	Vvn	RÉGLER
nos	Ds	NOTRE
désirs	Nc	DÉSIR
et	Cc	ET
vos	Ds	VOTRE
soins	Nc	SOIN
là	Rg	LÀ
dessus	Nc	DESSUS
;	Fw	;
À	Nc	À
vous	Pp	VOUS
,	Fw	,
ma	Ds	MON
Fille	Nc	FILLE
aussi	Rg	AUSSI
,	Fw	,
pour	S	POUR
vous	Pp	VOUS
faire	Vvn	FAIRE
paraître	Vvn	PARAÎTRE
Ce	Vvc	Ce
qu'	Cs	QUE
on	Pp	ON
est	Vuc	ÊTRE
à	S	À
Fabie	Nc	Fabie
,	Fw	,
et	Cc	ET
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
nous	Pp	NOUS
doit	Vvc	DEVOIR
être	Vun	ÊTRE
;	Fw	;
Vous	Vvc	Vous
porter	Vvn	PORTER
à	S	À
chérir	Vvn	CHÉRIR
un	Dn	UN
si	Rg	SI
noble	Ag	NOBLE
Romain	Ag	ROMAIN
,	Fw	,
À	Nc	À
lui	Pp	IL
donner	Vvn	DONNER
le	Da	LE
coeur	Nc	CUR
,	Fw	,
et	Cc	ET
dedans	Rg	DEDANS
peu	Rg	PEU
la	Da	LE
main	Nc	MAIN
;	Fw	;
Et	Vvc	Et
de	S	DE
cette	Dd	CE
main	Nc	MAIN
propre	Ag	PROPRE
apprêter	Vvn	APPRÊTER
la	Da	LE
Couronne	Ag	Couronne
À	Nc	À
ce	Dd	CE
jeune	Ag	JEUNE
héros	Nc	HÉROS
à	S	À
qui	Pr	QUI
le	Pp	IL
Ciel	Vvc	Ciel
vous	Pp	VOUS
donne	Vvc	DONNER
,	Fw	,
Ce	Vvc	Ce
Vainqueur	Nc	VAINQUEUR
triomphant	Ag	TRIOMPHANT
,	Fw	,
à	S	À
qui	Pr	QUI
le	Da	LE
Dictateur	Nc	DICTATEUR
Veut	Vvc	VOULOIR
bien	Rg	BIEN
devoir	Vvn	DEVOIR
son	Ds	SON
char	Nc	CHAR
,	Fw	,
et	Cc	ET
sa	Ds	SON
fille	Nc	FILLE
,	Fw	,
et	Cc	ET
son	Ds	SON
coeur	Nc	CUR
;	Fw	;
Dont	Vvc	Dont
la	Da	LE
victoire	Nc	VICTOIRE
,	Fw	,
au	S+Da	À+LE
lieu	Nc	LIEU
de	S	DE
lui	Pp	IL
donner	Vvn	DONNER
ombrage	Nc	OMBRAGE
,	Fw	,
Est	Vvc	Est
l'	Da	LE
effet	Nc	EFFET
de	S	DE
nos	Ds	NOTRE
voeux	Nc	VU
,	Fw	,
comme	Cs	COMME
de	S	DE
son	Ds	SON
courage	Nc	COURAGE
;	Fw	;
À	Nc	À
qui	Pr	QUI
son	Ds	SON
Empereur	Nc	EMPEREUR
,	Fw	,
loin	Rg	LOIN
de	S	DE
la	Pp	IL
disputer	Vvn	DISPUTER
,	Fw	,
Pour	Nc	POUR
l'	Da	LE
intérêt	Nc	INTÉRÊT
d'	S	DE
un	Dn	UN
gendre	Nc	GENDRE
y	Pp	Y
voudrait	Vvc	VOULOIR
ajouter	Vvn	AJOUTER
.	Fs	.
Papyre	Nc	Papyre
est	Vuc	ÊTRE
trop	Rg	TROP
couvert	Ge	COUVRIR
de	S	DE
lauriers	Nc	LAURIER
et	Cc	ET
de	S	DE
gloire	Nc	GLOIRE
,	Fw	,
Pour	Ag	Pour
vouloir	Nc	VOULOIR
lui	Pp	IL
ravir	Vvn	RAVIR
sa	Ds	SON
première	Ag	PREMIER
victoire	Nc	VICTOIRE
.	Fs	.
Croyons	Vvc	CROIRE
le	Pp	IL
:	Fw	:
mais	Cc	MAIS
un	Dn	UN
autre	Pi	AUTRE
y	Pp	Y
prétend	Vvc	PRÉTENDRE
bonne	Ag	BON
part	Nc	PART
;	Fw	;
Et	Vvc	Et
pour	S	POUR
vous	Pp	VOUS
en	S	EN
parler	Vvn	PARLER
sans	S	SANS
envie	Nc	ENVIE
et	Cc	ET
sans	S	SANS
fard	Nc	FARD
,	Fw	,
Valère	Vvc	Valère
m'	Pp	JE
en	Pp	EN
écrit	Vvc	ÉCRIRE
fort	Rg	FORT
à	S	À
son	Ds	SON
avantage	Nc	AVANTAGE
,	Fw	,
Et	Vvc	Et
s'	Cs	SI
il	Pp	IL
ne	Rp	NE
se	Pp	IL
la	Pp	IL
donne	Vvc	DONNER
,	Fw	,
au	S+Da	À+LE
moins	Nc	MOINS
il	Pp	IL
la	Pp	IL
partage	Vvc	PARTAGER
:	Fw	:
Sans	S	SANS
ordre	Nc	ORDRE
de	S	DE
Papyre	Nc	Papyre
ayant	Ga	AVOIR
craint	Vvc	CRAINDRE
d'	S	DE
avancer	Vvn	AVANCER
Dans	Vvc	Dans
le	Da	LE
premier	Ag	PREMIER
combat	Nc	COMBAT
,	Fw	,
de	S	DE
peur	Nc	PEUR
de	S	DE
l'	Pp	IL
offenser	Vvn	OFFENSER
;	Fw	;
La	Vvc	La
première	Ag	PREMIER
victoire	Nc	VICTOIRE
aussi	Rg	AUSSI
fut	Vuc	ÊTRE
imparfaite	Ag	IMPARFAIT
;	Fw	;
Mais	Vvc	Mais
,	Fw	,
où	Pr	OÙ
des	Dn	UN
ennemis	Nc	ENNEMI
fut	Vuc	ÊTRE
l'	Da	LE
entière	Ag	ENTIER
défaite	Nc	DÉFAITE
,	Fw	,
Voyant	Ga	VOIR
battre	Vvn	BATTRE
au	S+Da	À+LE
second	Nc	SECOND
l'	Da	LE
aile	Nc	AILE
qu'	Pr	QUE
il	Pp	IL
commandait	Vvc	COMMANDER
,	Fw	,
Avec	Vvc	Avec
elle	Pp	IL
il	Pp	IL
perça	Vvc	PERCER
tout	Pi	TOUT
ce	Pd	CE
qui	Pr	QUI
défendait	Vvc	DÉFENDRE
,	Fw	,
Et	Vvc	Et
par	S	PAR
un	Dn	UN
stratagème	Nc	STRATAGÈME
à	S	À
jamais	Rg	JAMAIS
mémorable	Ag	MÉMORABLE
...	Fs	...
Comine	Vvc	Comine
attend	Vvc	ATTENDRE
,	Fw	,
Seigneur	Nc	SEIGNEUR
.	Fs	.
Comine	Ag	Comine
?	Fs	?
Est-il	Vvc	Est-il
croyable	Ag	CROYABLE
?	Fs	?
Un	Dn	UN
Tribun	Nc	TRIBUN
de	S	DE
l'	Da	LE
Armée	Nc	Armée
.	Fs	.
Et	Cc	ET
tu	Pp	TU
dis	Vvc	DIRE
qu'	Cs	QUE
il	Pp	IL
attend	Vvc	ATTENDRE
.	Fs	.
Pour	S	POUR
vous	Pp	VOUS
voir	Vvn	VOIR
et	Cc	ET
vous	Pp	VOUS
dire	Vvn	DIRE
un	Dn	UN
secret	Ag	SECRET
important	Nc	IMPORTANT
.	Fs	.
Nous	Pp	NOUS
l'	Pp	IL
entendrons	Vvc	ENTENDRE
:	Fw	:
qu'	Cs	QUE
il	Pp	IL
entre	Vvc	ENTRER
:	Fw	:
et	Cc	ET
ce	Pd	CE
sera	Vuc	ÊTRE
lui-même	Pp	LUI-MÊME
Qui	Vvc	Qui
vous	Pp	VOUS
déduira	Vvc	DÉDUIRE
mieux	Rg	MIEUX
ce	Dd	CE
nouveau	Ag	NOUVEAU
stratagème	Nc	STRATAGÈME
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
croit	Vvc	CROIRE|CROÎTRE
faire	Vvn	FAIRE
passer	Vvn	PASSER
ici	Rg	ICI
pour	S	POUR
un	Dn	UN
secret	Nc	SECRET
.	Fs	.
Je	Pp	JE
ne	Rp	NE
m'	Pp	JE
oppose	Vvc	OPPOSER
point	Rg	POINT
par	S	PAR
un	Dn	UN
zèle	Nc	ZÈLE
indiscret	Ag	INDISCRET
À	Nc	À
ce	Dd	CE
choix	Nc	CHOIX
glorieux	Ag	GLORIEUX
que	Pr	QUE
Papyre	Nc	Papyre
a	Vuc	AVOIR
pu	Ge	POUVOIR
faire	Vvn	FAIRE
:	Fw	:
J'	Pp	JE
estime	Vvc	ESTIMER
fort	Rg	FORT
Fabie	Ag	Fabie
,	Fw	,
et	Cc	ET
j'	Pp	JE
aime	Vvc	AIMER
aussi	Rg	AUSSI
Valère	Ag	Valère
;	Fw	;
Je	Vvc	Je
sais	Vvc	SAVOIR
qu'	Cs	QUE
ils	Pp	ILS
sont	Vuc	ÊTRE
tous	Di	TOUT
deux	Nc	DEUX
vertueux	Ag	VERTUEUX
en	S	EN
effet	Nc	EFFET
,	Fw	,
Tous	Ag	TOUT
deux	Nc	DEUX
grands	Ag	GRAND
;	Fw	;
mais	Cc	MAIS
l'	Da	LE
un	Pi	UN
jeune	Ag	JEUNE
,	Fw	,
et	Cc	ET
l'	Da	LE
autre	Pi	AUTRE
déjà	Rg	DÉJÀ
fait	Ge	FAIRE
,	Fw	,
Dans	Vvc	Dans
les	Da	LE
charges	Nc	CHARGE|CHARGÉ
formé	Ge	FORMER
,	Fw	,
puissant	Ag	PUISSANT
,	Fw	,
et	Cc	ET
Consulaire	Ag	CONSULAIRE
:	Fw	:
Je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
parle	Vvc	PARLER
donc	Rg	DONC
qu'	Cs	QUE
en	S	EN
faveur	Nc	FAVEUR
de	S	DE
Valère	Nc	Valère
:	Fw	:
Devant	Ga	DEVOIR
à	S	À
son	Ds	SON
mérite	Nc	MÉRITE
autant	Rg	AUTANT
qu'	Cs	QUE
à	S	À
l'	Da	LE
amitié	Nc	AMITIÉ
,	Fw	,
De	Vvc	De
peur	Nc	PEUR
d'	S	DE
être	Vun	ÊTRE
suspect	Ag	SUSPECT
,	Fw	,
j'	Pp	JE
en	Pp	EN
tairai	Vvc	TAIRE
la	Da	LE
moitié	Nc	MOITIÉ
;	Fw	;
Sa	Vvc	Sa
dernière	Ag	DERNIER
action	Nc	ACTION
que	Pr	QUE
nous	Pp	NOUS
allons	Vvc	ALLER
entendre	Vvn	ENTENDRE
Le	Vvc	Le
rend	Vvc	RENDRE
digne	Ag	DIGNE
de	S	DE
tout	Pi	TOUT
,	Fw	,
quoi	Pr	QUE|QUOI
qu'	Pr	QUE
il	Pp	IL
veuille	Vvc	VOULOIR
prétendre	Vvn	PRÉTENDRE
.	Fs	.
Figurez	Vvc	FIGURER
le	Da	LE
plus	Rg	PLUS
digne	Ag	DIGNE
encor	Nc	encor
,	Fw	,
et	Cc	ET
sans	S	SANS
défaut	Nc	DÉFAUT
;	Fw	;
S'	Vvc	S'
il	Pp	IL
prétend	Vvc	PRÉTENDRE
sur	S	SUR
Fabie	Nc	Fabie
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
aller	Vvn	ALLER
bien	Rg	BIEN
haut	Ag	HAUT
.	Fs	.
Si	Rg	SI
haut	Ag	HAUT
,	Fw	,
s'	Cs	SI
il	Pp	IL
est	Vuc	ÊTRE
besoin	Nc	BESOIN
,	Fw	,
que	Cs	QUE
l'	Da	LE
action	Nc	ACTION
connue	Ge	CONNAÎTRE
Fera	Vvc	FAIRE|FERRER
voler	Vvn	VOLER
sa	Ds	SON
gloire	Nc	GLOIRE
au	S+Da	À+LE
dessus	Nc	DESSUS
de	S	DE
la	Da	LE
nue	Nc	NUE
,	Fw	,
Élèvera	Vvc	Élèvera
son	Ds	SON
nom	Nc	NOM
jusques	Vvc	jusques
dedans	Rg	DEDANS
les	Da	LE
Cieux	Nc	CIEL|CIEUX
.	Fs	.
Mais	Cc	MAIS
voici	S	VOICI
qui	Pr	QUI
pourra	Vvc	POUVOIR
vous	Pp	VOUS
la	Pp	IL
dépeindre	Vvn	DÉPEINDRE
mieux	Rg	MIEUX
;	Fw	;
Et	Vvc	Et
je	Pp	JE
sais	Vvc	SAVOIR
que	Cs	QUE
votre	Ds	VOTRE
âme	Nc	ÂME
en	Pp	EN
doit	Vvc	DEVOIR
être	Vun	ÊTRE
charmée	Ge	CHARMER
.	Fs	.
Envoyé	Vvc	Envoyé
par	S	PAR
Fabie	Nc	Fabie
arrivé	Ge	ARRIVER
de	S	DE
l'	Da	LE
Armée	Nc	Armée
...	Fs	...
Fabie	Vvc	Fabie
!	Fs	!
Est-il	Vvc	Est-il
à	S	À
Rome	Nc	Rome
?	Fs	?
Oui	Rg	OUI
,	Fw	,
depuis	S	DEPUIS
un	Dn	UN
moment	Nc	MOMENT
;	Fw	;
Et	Vvc	Et
je	Pp	JE
viens	Vvc	VENIR
de	S	DE
sa	Ds	SON
part	Nc	PART
vous	Pp	VOUS
faire	Vvn	FAIRE
compliment	Nc	COMPLIMENT
,	Fw	,
Cependant	Ga	Cependant
qu'	Cs	QUE
un	Dn	UN
devoir	Nc	DEVOIR
plus	Rg	PLUS
fort	Ag	FORT
et	Cc	ET
nécessaire	Ag	NÉCESSAIRE
Prêt	Vvc	Prêt
de	S	DE
venir	Vvn	VENIR
ici	Rg	ICI
l'	Da	LE
arrête	Nc	ARRÊTÉ
chez	S	CHEZ
son	Ds	SON
père	Nc	PÈRE
.	Fs	.
Rome	Vvc	Rome
ne	Rp	NE
devait	Vvc	DEVOIR
voir	Vvn	VOIR
ce	Dd	CE
vainqueur	Nc	VAINQUEUR
glorieux	Ag	GLORIEUX
,	Fw	,
Qu'	Vvc	Qu'
en	S	EN
un	Dn	UN
char	Nc	CHAR
qui	Pr	QUI
porta	Vvc	PORTER
si	Rg	SI
souvent	Rg	SOUVENT
ses	Ds	SON
aïeux	Nc	AÏEUL
:	Fw	:
C'	Pd	CE
est	Vuc	ÊTRE
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
dût	Vvc	DEVOIR
attendre	Vvn	ATTENDRE
,	Fw	,
et	Cc	ET
c'	Pd	CE
est	Vuc	ÊTRE
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
mérite	Vvc	MÉRITER
.	Fs	.
Cette	Dd	CE
gloire	Nc	GLOIRE
dût	Vvc	DEVOIR
être	Vun	ÊTRE
à	S	À
ses	Ds	SON
travaux	Nc	TRAVAIL|TRAVAUX
prescrite	Ge	PRESCRIRE
:	Fw	:
Mais	Cc	MAIS
cet	Dd	CE
honneur	Nc	HONNEUR
si	Rg	SI
grand	Ag	GRAND
et	Cc	ET
si	Rg	SI
bien	Rg	BIEN
mérité	Ge	MÉRITER
,	Fw	,
À	Nc	À
son	Ds	SON
retour	Nc	RETOUR
sans	S	SANS
bruit	Nc	BRUIT
ainsi	Rg	AINSI
précipité	Ge	PRÉCIPITER
,	Fw	,
Lui	Nc	Lui
peut	Vvc	POUVOIR
être	Vun	ÊTRE
sans	S	SANS
doute	Nc	DOUTE
envié	Ge	ENNUYER|ENVIER
par	S	PAR
Valère	Nc	Valère
.	Fs	.
Pour	S	POUR
instruire	Vvn	INSTRUIRE
Lucille	Vvc	Lucille
,	Fw	,
autant	Rg	AUTANT
que	Cs	QUE
pour	S	POUR
me	Pp	JE
plaire	Vvn	PLAIRE
,	Fw	,
Ne	Vvc	Ne
nous	Pp	NOUS
déguisez	Vvc	DÉGUISER
rien	Pi	RIEN
;	Fw	;
Ami	Nc	AMI
,	Fw	,
sans	S	SANS
passion	Nc	PASSION
Parlez	Vvc	PARLER
nous	Pp	NOUS
de	S	DE
Valère	Nc	Valère
,	Fw	,
et	Cc	ET
de	S	DE
son	Ds	SON
action	Nc	ACTION
.	Fs	.
Que	Pt	QUE
dirai	Vvc	DIRE
-je	Nc	-je
,	Fw	,
après	S	APRÈS
tout	Pi	TOUT
?	Fs	?
Que	Pt	QUE
pouvez	Vvc	POUVOIR
-vous	Nc	-vous
apprendre	Vvn	APPRENDRE
?	Fs	?
Des	S+Da	DE+LE|DE+LES
merveilles	Nc	MERVEILLE
,	Fw	,
ma	Ds	MON
soeur	Nc	SUR
,	Fw	,
que	Cs	QUE
vous	Pp	VOUS
allez	Vvc	ALLER
entendre	Vvn	ENTENDRE
.	Fs	.
Puisque	Cs	PUISQUE
déjà	Rg	DÉJÀ
dans	S	DANS
Rome	Nc	Rome
on	Pp	ON
la	Pp	IL
sait	Vvc	SAVOIR
,	Fw	,
on	Pp	ON
la	Pp	IL
dit	Vvc	DIRE
;	Fw	;
C'	Vvc	C'
est	Vuc	ÊTRE
trop	Rg	TROP
,	Fw	,
dispensez	Vvc	DISPENSER
moi	Pp	JE
d'	S	DE
en	Pp	EN
faire	Vvn	FAIRE
un	Dn	UN
vain	Ag	VAIN
récit	Nc	RÉCIT
.	Fs	.
Un	Dn	UN
ami	Nc	AMI
de	S	DE
Valère	Vvc	Valère
ainsi	Rg	AINSI
doncque	Rg	DONC
s'	Pp	SE
excuse	Vvc	EXCUSER
?	Fs	?
Je	Pp	JE
prie	Vvc	PRIER
en	S	EN
sa	Ds	SON
faveur	Nc	FAVEUR
,	Fw	,
et	Cc	ET
Comine	Vvc	Comine
refuse	Vvc	REFUSER
?	Fs	?
Ami	Nc	AMI
jusqu'	S	JUSQUE
à	S	À
ce	Dd	CE
point	Nc	POINT
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
n'	Rp	NE
ose	Vvc	OSER
publier	Vvn	PUBLIER
...	Fs	...
Une	Vvc	Une
action	Nc	ACTION
notable	Ag	NOTABLE
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
il	Pp	IL
semble	Vvc	SEMBLER
envier	Vvn	ENNUYER|ENVIER
.	Fs	.
Pour	S	POUR
ne	Rp	NE
divulguer	Vvn	DIVULGUER
pas	Rg	PAS
le	Da	LE
mal	Nc	MAL
qui	Pr	QUI
l'	Pp	IL
a	Vuc	AVOIR
suivie	Ge	SUIVRE
,	Fw	,
Je	Vvc	Je
la	Pp	IL
tais	Vvc	TAIRE
par	S	PAR
respect	Nc	RESPECT
,	Fw	,
et	Cc	ET
non	Rg	NON
point	Rg	POINT
par	S	PAR
envie	Nc	ENVIE
.	Fs	.
Quel	Dt	QUEL
mal	Nc	MAL
?	Fs	?
De	S	DE
quel	Dt	QUEL
respect	Nc	RESPECT
le	Pp	IL
pensez	Vvc	PENSER
-vous	Nc	-vous
couvrir	Vvn	COUVRIR
?	Fs	?
Il	Pp	IL
me	Pp	JE
fermait	Vvc	FERMER
la	Da	LE
bouche	Nc	BOUCHE
;	Fw	;
on	Pp	ON
me	Pp	JE
la	Pp	IL
fait	Vvc	FAIRE
ouvrir	Vvn	OUVRIR
:	Fw	:
Mais	Cc	MAIS
forcé	Ge	FORCER
d'	S	DE
obéir	Vvn	OBÉIR
,	Fw	,
lorsque	Cs	LORSQUE
je	Pp	JE
le	Pp	IL
raconte	Vvc	RACONTER
,	Fw	,
Excusez	Vvc	EXCUSER
mon	Ds	MON
devoir	Nc	DEVOIR
,	Fw	,
aussi	Rg	AUSSI
bien	Rg	BIEN
que	Cs	QUE
sa	Ds	SON
honte	Nc	HONTE
.	Fs	.
Voilà	Vvc	Voilà
pour	S	POUR
un	Dn	UN
effet	Nc	EFFET
glorieux	Ag	GLORIEUX
et	Cc	ET
charmant	Ga	CHARMER
Certes	Ge	Certes
un	Dn	UN
assez	Rg	ASSEZ
triste	Ag	TRISTE
et	Cc	ET
froid	Ag	FROID
commencement	Nc	COMMENCEMENT
.	Fs	.
Par	S	PAR
un	Dn	UN
respect	Nc	RESPECT
des	S+Da	DE+LE|DE+LES
Dieux	Nc	DIEU|DIEUX
qu'	Pr	QUE
il	Pp	IL
croyait	Vvc	CROIRE
mal	Rg	MAL
propices	Ag	PROPICE
Le	Vvc	Le
Dictateur	Nc	DICTATEUR
allant	Ga	ALLER
reprendre	Vvn	REPRENDRE
les	Da	LE
auspices	Nc	AUSPICE
,	Fw	,
Fabie	Vvc	Fabie
eut	Vuc	AVOIR
dans	S	DANS
le	Da	LE
Camp	Nc	CAMP
tout	Di	TOUT
pouvoir	Nc	POUVOIR
,	Fw	,
hors	S	HORS
ce	Dd	CE
point	Nc	POINT
Jusques	Vvc	Jusques
à	S	À
son	Ds	SON
retour	Nc	RETOUR
de	S	DE
ne	Rp	NE
combattre	Vvn	COMBATTRE
point	Rg	POINT
:	Fw	:
L'	Da	LE
absence	Nc	ABSENCE
de	S	DE
Papyre	Nc	Papyre
en	S	EN
l'	Da	LE
une	Pi	UN
et	Cc	ET
l'	Da	LE
autre	Ag	AUTRE
armée	Nc	ARMÉE
Ainsi	Vvc	Ainsi
qu'	Cs	QUE
un	Dn	UN
haut	Ag	HAUT
mystère	Nc	MYSTÈRE
était	Vuc	ÊTRE
déjà	Rg	DÉJÀ
semée	Ge	SEMER
,	Fw	,
Et	Vvc	Et
tenait	Vvc	TENIR
sans	S	SANS
combattre	Vvn	COMBATTRE
inutiles	Ag	INUTILE
et	Cc	ET
vains	Ag	VAIN
Le	Vvc	Le
camp	Nc	CAMP
des	S+Da	DE+LE|DE+LES
ennemis	Nc	ENNEMI
et	Cc	ET
celui	Pd	CELUI
des	S+Da	DE+LE|DE+LES
Romains	Nc	ROMAIN
:	Fw	:
Sachant	Ga	SAVOIR
du	S+Da	DE+LE
Dictateur	Nc	DICTATEUR
et	Cc	ET
l'	Da	LE
ordre	Nc	ORDRE
et	Cc	ET
la	Da	LE
défense	Nc	DÉFENSE
Les	Vvc	Les
Samnites	Nc	Samnites
montaient	Vvc	MONTER
jusques	Nc	jusques
à	S	À
l'	Da	LE
insolence	Nc	INSOLENCE
;	Fw	;
Abandonnés	Vvc	Abandonnés
au	S+Da	À+LE
jeu	Nc	JEU
,	Fw	,
noyés	Ge	NOYER
dans	S	DANS
le	Da	LE
festin	Nc	FESTIN
,	Fw	,
Dans	Vvc	Dans
nul	Di	NUL
ordre	Nc	ORDRE
,	Fw	,
ils	Pp	ILS
semblaient	Vvc	SEMBLER
moins	Rg	MOINS
un	Dn	UN
camp	Nc	CAMP
qu'	Cs	QUE
un	Dn	UN
butin	Nc	BUTIN
;	Fw	;
Et	Vvc	Et
les	Da	LE
moins	Nc	MOINS
dissolus	Ag	DISSOLU
,	Fw	,
sans	S	SANS
craindre	Vvn	CRAINDRE
les	Da	LE
approches	Nc	APPROCHE
,	Fw	,
Nous	Vvc	Nous
lançaient	Vvc	LANCER
jusqu'	S	JUSQUE
au	S+Da	À+LE
camp	Nc	CAMP
des	S+Da	DE+LE|DE+LES
trais	Nc	TRAIT
et	Cc	ET
des	S+Da	DE+LE|DE+LES
reproches	Nc	REPROCHE
.	Fs	.
Quand	Cs	QUAND
Fabie	Vvc	Fabie
à	S	À
la	Da	LE
fin	Nc	FIN
de	S	DE
colère	Nc	COLÈRE
enflammé	Ge	ENFLAMMER
,	Fw	,
Honteux	Ag	HONTEUX
comme	S	COMME
un	Dn	UN
lion	Nc	LION
de	S	DE
se	Pp	IL
voir	Vvn	VOIR
enfermé	Ge	ENFERMER
,	Fw	,
Pressé	Vvc	Pressé
des	Dn	UN
ennemis	Nc	ENNEMI
,	Fw	,
animé	Ge	ANIMER
par	S	PAR
Valère	Nc	Valère
Alluma	Vvc	ALLUMER
son	Ds	SON
courage	Nc	COURAGE
au	S+Da	À+LE
feu	Nc	FEU
de	S	DE
sa	Ds	SON
colère	Nc	COLÈRE
,	Fw	,
Et	Vvc	Et
par	S	PAR
un	Dn	UN
grand	Ag	GRAND
combat	Nc	COMBAT
heureux	Ag	HEUREUX
et	Cc	ET
non	Rg	NON
permis	Ge	PERMETTRE
Força	Vvc	Força
