idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
tc0110,0.0028607428,0.0001292649,4.47E-05,0.0078035145,0.003286651,0.0272268892,0.0123153785,0.0484828877,0.000109082,0.0003217845,7.84E-05,0.0005642891,0.0004393246,0.0004295461,0.0012947291,4.78E-05,0.0004733699,0.0018604563,0.0681991017,0.0273792583,0.0661847449,0.0097126019,0.0001693579,0.0003117629,0.0139173215,0.0012889322,0.0001267942,0.0148881094,0.0038952366,0.0021632128,6.79E-05,0.0019167936,0.131365911,0.0107759101,0.0004572841,0.000110122,0.0032393533,0.0105546296,0.0192198113,0.1796182208,0.009255104,0.0014604081,2.07E-05,0.0080977355,0.0211743324,0.0094574966,8.04E-05,0.0341439709,0.0005014661,0.0003187901,3.31E-05,0.0865453438,0.0003229021,0.029927041,0.0543616026,7.16E-05,0.0029591995,0.0421324909,0.0257590365,4.61E-05
tc0111,0.1337778269,0.0001264384,4.37E-05,0.0197417263,0.0023040471,0.0357895866,0.0149388893,0.0032042155,0.000903646,8.24E-05,0.0024631181,8.72E-05,0.0197499131,0.0018324413,0.0018704935,4.67E-05,0.0007159576,0.0001831392,0.0191931559,0.0060597848,0.0001284155,0.0055695164,0.0004800953,7.26E-05,0.0084299678,0.0007747186,0.0002840881,0.0144945755,0.003744896,0.0183356451,6.65E-05,0.0046637462,0.0893166089,0.0075157921,4.47E-05,0.0006173627,0.0020811957,0.0024559722,0.0131211983,0.141212834,0.0017648607,0.0002932935,2.03E-05,0.0177688016,0.066854807,0.0530373333,0.0005899549,0.074614092,5.17E-05,0.000245127,3.23E-05,0.0327332424,0.0012484546,0.0018210278,0.0102179889,7.01E-05,0.0007907375,0.1079092119,0.0531968845,0.0002150016
tc0112,0.0034191358,0.0003139927,3.97E-05,0.0134751362,0.0184006629,0.0006821029,0.015711941,0.036599822,9.70E-05,0.0004977742,0.0002750244,0.0002708781,0.0065206643,0.0027135952,0.0004090081,4.25E-05,0.0025670656,0.0054410481,0.1140763838,0.0010516837,0.06534616,0.0059273589,0.000150567,0.0009028692,0.0217450566,8.25E-05,0.0001127259,0.030271954,0.0041581223,0.0050812803,6.04E-05,0.0041383745,0.096807501,0.0140401264,4.06E-05,0.0007326824,0.0037267061,0.0047080266,0.1522084524,0.1053719073,0.0068563013,0.0001026459,1.84E-05,0.0509206667,0.0001872622,0.0054478033,0.0004779418,0.0054983887,4.70E-05,7.73E-05,2.94E-05,0.0941680119,0.0004700463,0.0215268727,0.0391758787,0.0036484414,0.0002685788,0.0015637244,0.0312558031,4.10E-05
tc0113,0.0205501992,0.0007401743,0.0023958884,0.0230109134,0.0026856686,0.0021462172,0.0320370384,0.0327842443,0.0039221695,0.000219203,0.0002039076,0.0002320829,0.0229558302,0.0004958066,0.0008452782,0.0001242707,0.0010461898,0.0021720464,0.0139910792,0.0117276036,0.0033865539,0.0054054165,0.0004407479,0.0167198635,0.0276877935,0.0002415115,0.0066835165,0.0131739832,0.010676124,0.018099018,0.000176811,0.0083867747,0.0848830054,0.0117543983,0.0007609291,0.0002865886,0.002842488,0.008047033,0.1259505352,0.111919057,0.0112158523,0.0005000972,5.39E-05,0.0364345945,0.0050603913,0.0123449719,0.0012302068,0.0355514738,0.0018528523,0.0002263158,0.0003000153,0.1405378156,0.0004276219,0.0083542624,0.0802129793,0.0014664859,0.0026220719,0.0075117282,0.0221683172,0.0001200447
tc0114,0.0613742428,0.0003308468,0.0012196298,0.0113182358,0.0002584304,0.1217500622,0.0341133801,0.019947661,0.003955554,0.0002869192,8.06E-05,0.0002873059,0.0035209679,0.0001958892,0.000645047,4.91E-05,0.0004529553,0.0038651906,0.0353533069,0.0069299208,0.0001349902,0.0385513604,0.0007692777,0.0002696436,0.0124996443,0.0004832292,0.0031474905,0.0019208062,0.0103461788,0.0127484794,0.0002631992,0.0002848405,0.1915436412,0.0169533918,4.70E-05,0.0005010388,0.0025616177,0.0173908951,0.0098644012,0.081491569,0.0186419654,0.0009011609,2.13E-05,0.0226881518,0.0392875116,0.0183285239,8.27E-05,0.0276374545,0.0004549565,8.94E-05,3.40E-05,0.0467204188,0.0002786284,0.0111181207,0.0432069618,7.37E-05,0.0008974563,0.0397190399,0.0220632521,4.74E-05
tc0116,0.0528220643,0.0019104125,6.31E-05,0.0639853465,0.0158901056,0.0171835771,0.0179774484,0.0631958223,0.0001538809,0.0075161438,0.0049034164,0.0001258027,0.0012460983,0.0111559075,0.0180126853,6.74E-05,0.0266168473,0.0048698023,0.0090139767,0.0035600095,0.0001852041,0.0216167515,0.0031483145,0.0001046836,0.0311055904,0.0019925395,0.037597775,0.0337889861,0.002261504,0.0101418589,0.0047546836,0.0115236016,0.0353620422,0.0192934486,6.45E-05,0.048231441,0.0939284829,0.0670954403,0.0075480333,0.0178667027,0.0006671425,0.0034639019,2.92E-05,0.0044053804,0.0004829363,0.0137485472,0.0001134241,0.0031411461,0.0013019095,0.0009005591,0.0032312572,0.0201550442,0.0001244867,0.1357587731,0.0053077624,0.0224570162,0.0011395447,0.0031130891,0.0125124203,6.51E-05
tc0117,0.0305221162,0.2031614589,5.22E-05,0.0015248326,0.005270553,0.0008362937,0.0003922356,0.001717867,0.0001274178,0.216101771,9.15E-05,0.0001041682,0.0002525845,0.0002225381,0.0040052711,0.0092498116,0.2294209756,0.0002187056,0.0051531902,0.0034220672,0.0010597721,0.0559065495,0.0024607064,0.000524033,0.0005571247,0.0001084002,0.0010545251,0.0007981446,0.0006418436,0.0002517772,7.94E-05,0.0782917299,0.0051800792,0.0015657608,0.0088041714,0.0001286326,0.03884275,0.001858576,0.001392075,0.0031675164,0.0050182964,0.0200760558,0.0004677708,0.0005296093,0.0022006064,0.0014279754,0.0149957145,0.0002857065,0.0005391633,0.0053136446,0.0013506725,0.0078201879,0.0123397193,0.0019964045,0.0058111196,8.37E-05,0.0017125045,0.0008832518,0.0021197043,0.0005070899
tc0118,0.008533267,0.0225032351,0.0038942241,0.0761903675,0.0060338494,0.0065601677,0.002498558,0.0061416947,0.0001592392,0.0029015734,0.0001143788,0.0001301832,0.0007256465,0.072123453,0.0095996577,0.002354671,0.0077416912,0.0023862065,0.0053313369,0.0003963544,0.0024846742,0.010420101,0.2209323309,0.0011638543,0.0405019982,0.0003452404,0.0103238587,0.0052610784,0.006902455,0.0049544685,0.011791487,0.0186906859,0.0472521337,0.0661601518,6.67E-05,0.0011911103,0.0163092349,0.0142157361,0.0062936074,0.0153098478,0.0011030501,0.0154135033,3.03E-05,0.0471200993,0.0141687707,0.0058207482,0.0042358292,0.0098707587,0.0410769285,0.0013102082,0.0004587558,0.0175361079,0.0088833863,0.0151518897,0.0047599806,0.000104584,0.0426898647,0.0042044964,0.0214194374,0.0077507869
tc0119,0.0081968976,0.0117954482,9.95E-05,0.0878009108,0.0016243647,0.0016128312,0.0086661747,0.007164451,0.0074919112,0.0028492751,0.0011672805,0.0011953469,0.0009113453,0.0344174772,0.2154413181,0.0001063315,0.0005573246,0.000807784,0.0273991542,0.0275524553,0.0015818434,0.0762209676,0.0019405469,0.0001652438,0.0113864626,0.000206648,0.0064128781,0.0097376267,0.0003596025,0.0062455183,0.0822718617,0.0175381552,0.0106070961,0.0393499165,0.0001018147,0.0215158103,0.0008655229,0.0051285297,0.0368611641,0.0247503778,0.0027417419,0.0002570961,4.62E-05,0.0258517549,0.0463792824,0.0080487012,0.0014685381,0.0014043197,0.0133228116,0.0001936459,0.0060912707,0.0101376053,0.0001965032,0.0144652033,0.0007949597,0.0001595315,0.0487240835,0.0089375914,0.0105712885,0.0001027156
tc0122,0.0115591713,0.0006972628,0.0004706219,0.0108158593,0.0145866168,0.0045374789,0.0068576852,0.0047275607,0.0003219863,0.0002716784,6.92E-05,0.0654088945,0.0017824251,0.0016066708,0.0013003355,0.0002436162,0.0009436636,0.0341988603,0.0476348008,0.0263688365,0.0011025502,0.0217687803,0.0001494824,0.0028281787,0.0864748489,8.19E-05,0.0001119139,0.0296334118,0.0015103427,0.002304619,6.00E-05,0.0015005632,0.0232070785,0.0626878331,0.0002472444,0.0003887824,0.001363387,0.0028361977,0.0197468072,0.1119588627,0.0035511938,0.0001019065,1.83E-05,0.0306486011,0.0036428815,0.0036523569,0.0028336475,0.0027844649,4.66E-05,0.0007383446,2.92E-05,0.0375248049,7.79E-05,0.0052480491,0.0853041493,0.0010499058,0.0225269311,0.008202243,0.1876118638,4.07E-05
tc0123,0.0028827637,0.0001185378,0.0013562656,0.021834208,0.0213960079,0.0003083172,0.0112152139,0.0030527642,0.0001000298,7.72E-05,7.18E-05,8.18E-05,0.0117672514,0.0012246972,0.0044799951,4.38E-05,0.0004539017,0.0066895279,0.0173622563,0.0069888097,0.0005364043,0.0090383065,0.0003764671,0.0453934457,0.0350062892,0.0024218041,0.0003193367,0.0015390746,0.0012199745,0.0019737381,6.23E-05,0.0002540358,0.0844470098,0.0729910087,4.19E-05,0.0001009835,0.0009220186,0.0044466777,0.0261446908,0.0628820568,0.00061695,0.000105875,1.90E-05,0.0820328706,0.0004175425,0.0206277308,7.37E-05,0.0035977678,4.85E-05,7.97E-05,3.03E-05,0.0422771563,0.001261106,0.0032532107,0.1161446484,0.000282497,0.0209665952,0.00716387,0.2393358721,4.23E-05
tc0124,0.002408127,0.0001870216,6.47E-05,0.0234068385,0.046793222,0.0099734563,0.0022290523,0.0107761217,0.0085848701,0.0001218632,0.0001133599,0.0001290237,0.0172957383,0.0006961995,0.0054962782,6.91E-05,0.0005801396,0.0004692427,0.0266787642,0.0257842701,0.0025387037,0.0070686391,0.002477791,0.0003324095,0.0136095768,0.0001342654,0.0041173727,0.0016369927,0.0068244211,0.007125011,9.83E-05,0.0026472322,0.0686000558,0.09988082,6.62E-05,0.0020128319,0.0013829183,0.0005776087,0.0131913112,0.0746862018,0.0049282273,0.000167043,3.00E-05,0.0270810619,0.0005227743,0.0073924804,0.0001163281,0.0265485081,7.64E-05,0.0001258175,4.78E-05,0.0599821724,0.000127674,0.0035308886,0.1281522617,0.0001036524,0.0202795282,0.0111076079,0.2187470156,6.67E-05
tc0125,0.0019461393,0.0001582383,0.000258326,0.0068531712,0.031771827,0.0085875173,0.0150260605,0.0059546994,0.0063038458,0.000103108,0.0007178543,0.0008923509,0.0201417282,0.0004284769,0.0016756755,5.85E-05,0.0006896688,0.0002291996,0.0087748202,0.0045715936,0.0403283883,0.0277024342,0.0005884621,9.08E-05,0.0317543411,0.0001136014,0.0015619119,0.0042045358,0.0057189128,0.0004612776,0.0008772355,0.0030655534,0.0406057587,0.0130226632,5.60E-05,0.0001348047,0.0006811735,0.0010825617,0.0764229062,0.1137979572,0.0016808295,0.0001413345,2.54E-05,0.0331807226,0.0148177818,0.002361867,0.0012694577,0.0004941439,6.47E-05,0.0001064537,4.05E-05,0.0679909641,0.0001080245,0.0095452086,0.1447566506,8.77E-05,0.0203684084,0.011988715,0.2135007032,5.65E-05
tc0126,0.0018956744,0.0001236645,4.28E-05,0.0044047421,0.0053976015,0.0158858532,0.0117313875,0.0032423924,0.000104356,8.06E-05,7.50E-05,8.53E-05,0.0026258793,0.0001822602,0.0005014007,4.57E-05,0.0002394387,0.0124016279,0.0183288614,0.0156445101,0.0132735592,0.0178055231,0.0001620204,0.0022526234,0.0483643304,0.0003313269,0.0020773289,0.0015913468,0.0006435,0.0004474663,6.50E-05,0.0024317975,0.0410167439,0.0842684703,4.37E-05,0.0003538648,0.0006143939,0.0008576079,0.0054971687,0.1336147188,0.0001997227,0.0006074817,1.98E-05,0.0564372281,0.0006703389,0.0016158245,7.69E-05,0.0094954014,5.05E-05,8.32E-05,3.16E-05,0.0836400377,8.44E-05,0.0136482078,0.070837622,6.85E-05,0.029810516,0.0071654908,0.2766614462,4.41E-05
tc0127,0.0062105023,0.0003233654,0.0018551911,0.0050531087,0.0115799156,0.0005581417,0.0131785365,0.011356254,0.0003135084,9.13E-05,8.49E-05,9.67E-05,0.0064771519,0.0014169385,0.0004646613,5.18E-05,0.0002713121,0.023573618,0.0254002326,0.0136722993,0.0168595603,0.0333208191,0.0001835881,0.0012147967,0.0400153343,0.0001005987,0.0003381967,0.0003348265,0.0034235563,0.0021498383,7.36E-05,0.0004893608,0.1009449917,0.0343402324,4.96E-05,0.000119375,0.0006193134,0.0015827505,0.0226159088,0.1309328733,0.0010367072,0.0005335412,2.25E-05,0.0145220955,0.0002283311,0.0052841116,8.72E-05,0.0058464463,5.73E-05,9.43E-05,3.58E-05,0.1232386068,9.57E-05,0.0040041036,0.1865802199,7.77E-05,0.008028267,0.0015412579,0.1368974278,5.00E-05
tc0157,0.0067728857,0.0001233969,0.0035203829,0.0194024888,0.0025319825,0.0299147639,0.0119992366,0.0009441218,0.0015562488,0.0002901131,7.48E-05,0.0046729102,0.0092515186,0.0014251451,0.0010537572,4.56E-05,0.0002389207,0.0158849534,0.0095474724,0.0109113825,0.0068023782,0.0435885011,0.0001616698,0.0004685682,0.0337747302,0.0017616885,0.0018125338,0.0040886601,0.0001541588,0.0016616364,6.49E-05,0.0011005419,0.0616565375,0.1963857135,4.36E-05,0.0007032636,0.0017618394,0.0014234195,0.0369486506,0.1977812923,0.0001992906,0.0001102151,1.98E-05,0.0133957527,0.0010308531,0.0010089832,7.68E-05,0.0105646259,5.04E-05,8.30E-05,3.16E-05,0.025016888,8.42E-05,0.0025194111,0.0080252087,6.84E-05,0.098287254,0.03958899,0.0774879667,4.40E-05
tc0158,0.0143219656,0.0272036425,4.54E-05,0.0363481976,0.0081174495,0.0189088103,0.0065721761,0.0130947809,0.0210627778,0.0006966141,0.00331219,0.0035430677,0.0060002541,0.0331358745,0.0267965409,4.85E-05,0.0195740037,0.0003937418,0.0139658772,0.0034499318,0.0001332496,0.0770692546,0.2785547419,0.000890151,0.0248382673,0.0012929959,0.0082509935,0.0042436593,0.002081051,0.0096960062,0.0010655863,0.0090224385,0.0230109093,0.022949662,4.64E-05,0.0095325974,0.0830006615,0.0031613935,0.0022899331,0.0091718687,0.0010332497,0.0366946816,2.10E-05,0.057480345,0.0092776133,0.001200287,8.16E-05,0.0020047162,0.0035719467,0.0017785311,0.0018764426,0.0134848324,0.0076751254,0.0063213988,0.0009285851,7.27E-05,0.0108273766,0.0056659595,0.008163706,0.0049462919
tc0161,0.0121063431,0.0001278383,4.42E-05,0.0021020827,0.0002485655,0.0578005339,0.0029868225,0.0018488651,0.0024745354,0.0002404092,7.75E-05,0.0010729344,0.0056471839,0.0001884117,0.001250267,4.72E-05,0.0004226828,0.0042059005,0.0111732252,0.0274047392,0.0013694528,0.0084050367,0.0006929771,0.0016498533,0.0203044156,0.0005740163,0.0079664452,0.0028079396,0.0048748899,0.0011474662,0.0010711915,0.0006199358,0.0225804315,0.2183173128,4.52E-05,0.0015301243,0.0003843976,0.0013953779,0.0224913933,0.0585566221,0.0003723292,0.000114182,2.05E-05,0.0164924669,0.0165753828,0.0098826103,7.95E-05,0.0264858667,0.0005641996,0.0004363279,3.27E-05,0.0109677551,8.73E-05,0.0011635999,0.0189479823,7.09E-05,0.1106102024,0.0275872346,0.2512086569,4.56E-05
tc0167,0.0059333866,0.0001588727,5.49E-05,0.0180776695,0.0070798399,0.0018943869,0.0247505035,0.0094067954,0.0001340669,0.019497534,9.63E-05,0.0031382041,0.0029049831,0.015696453,0.0277208843,0.0122817945,0.0650870859,0.0002301185,0.0055851809,0.001189136,0.0001613569,0.0490996457,0.0441171859,0.0009367634,0.0392516739,0.0001140569,0.0168218405,0.001759853,0.0027482752,0.0072549793,0.0785667679,0.0212190997,0.0185822022,0.0054510176,5.62E-05,0.0052476041,0.3223762969,0.0450031241,0.0004994623,0.0050705236,0.0074669688,0.0052314039,2.55E-05,0.0053164749,0.0002588775,0.0285566329,0.0029814958,0.0003006157,6.49E-05,0.0170816235,4.06E-05,0.0167669791,0.0009320794,0.021341787,0.0025205882,8.81E-05,0.0020624104,0.0004524841,0.002348946,0.0009054814
tc0168,0.0252608299,0.027684287,0.0004495318,0.0467395912,0.0066920236,0.0011956322,0.0053435325,0.0246345103,0.0001187224,0.0042787234,0.0014399913,0.0005328865,0.000421464,0.0289695517,0.0072020154,5.20E-05,0.0125162544,0.0002037805,0.0121283147,0.0065178967,0.0003459356,0.0113782696,0.0014384056,8.08E-05,0.0028385043,0.0001010026,0.0014726131,0.0010637147,0.0231210242,0.0039553573,0.0117987271,0.0334720195,0.0109425369,0.00237321,0.001045586,0.0119959927,0.0349858963,0.2108410219,0.0068514317,0.0044259569,0.003018092,0.0005265438,0.0004583859,0.0175671701,0.0051567041,0.0370222019,0.0041811523,0.0015955801,0.0002632277,0.0008567484,3.60E-05,0.0670875543,9.60E-05,0.2681556413,0.0033438746,7.80E-05,0.0005429761,0.0014311733,0.001623289,5.02E-05
tc0169,0.007868063,0.0001654106,0.0024691898,0.0045766078,0.0009292098,0.0078306158,0.0023676456,0.0008733258,0.000139584,0.0001077815,0.0001002608,0.0005551733,0.0061874855,0.0010450231,0.0003180108,6.11E-05,0.0003202674,0.0207119735,0.009792275,0.0007410905,0.0003885265,0.0097454351,0.0008413132,0.010310665,0.0098629491,0.0116806021,0.0007965598,0.0165480981,0.0002066461,0.0037845343,8.69E-05,0.0003544879,0.0239163957,0.1736002173,5.85E-05,0.0012435618,0.000698843,0.0007246515,0.0040359739,0.2178639762,0.0026706793,0.0011561465,2.65E-05,0.0018723101,0.0037038804,0.0162038796,0.000102886,0.0298015748,6.76E-05,0.0003299278,4.23E-05,0.0142388302,0.001337536,0.0018920149,0.0145313294,9.17E-05,0.1791445916,0.0577211593,0.1210971349,5.90E-05
tc0173,0.005400157,0.0008964691,0.008977119,0.0300166532,0.0068017447,0.0026589092,0.0047006026,0.0050441942,0.0019057225,0.0001987359,0.0011567619,0.0010860901,0.2253921177,0.0026415472,0.0072233416,0.0001126675,0.0028336992,0.0015800728,0.0021974587,0.0106265511,0.0004956881,0.0355609565,0.0003995951,0.0012704874,0.0689458021,0.0002189615,0.0040650124,0.0009098526,0.0024399536,0.002730473,0.0005260265,0.001013942,0.1886962086,0.0047679813,0.0001078815,0.0011705925,0.0020258144,0.0870724121,0.0040976958,0.0089055936,0.0032086942,0.0002724156,4.89E-05,0.0596728237,0.0344805961,0.0356387204,0.0003750112,0.0035657113,0.0008810403,0.0002051846,7.80E-05,0.0289487616,0.0007654242,0.0226342394,0.0059012678,0.0016278766,0.0100712119,0.042946217,0.0116975142,0.0001088361
tc0175,0.0064810804,0.000342049,0.0013536725,0.0081171849,0.0027970437,0.0045502907,0.0055068016,0.005121636,0.0039965526,0.0005178516,8.10E-05,0.0023593136,0.3057506417,0.005402243,0.0092172577,4.93E-05,0.0006232779,0.0009441498,0.0140206931,0.0035568489,0.0033223047,0.0062799857,0.0020443599,0.0002844587,0.0298632643,0.0003009471,0.0003308322,0.0254566742,0.0017499667,0.0192693535,7.02E-05,0.0012955916,0.1690238045,0.008478256,4.73E-05,0.0004998294,0.003756304,0.0358014555,0.0226541557,0.0949852382,0.002302108,0.000848579,0.0002327032,0.0357080942,0.0126310777,0.0077616165,8.31E-05,0.0041202929,5.46E-05,0.0008886944,3.42E-05,0.0106244348,0.0005012842,0.0036513776,0.0251446794,0.0032205603,0.0259696334,0.0279773834,0.0318948066,4.77E-05
tc0176,0.0145868137,0.0001695588,0.0007199202,0.0062751339,0.0048600023,0.0107513356,0.0031340209,0.0118502981,0.0008533197,0.0001104845,0.0142232235,0.0001169763,0.0227814812,0.0012964599,0.0039598826,6.26E-05,0.0024140559,0.0010986657,0.0709541032,0.0421265439,0.0001722101,0.0371866048,0.0033250312,0.0009277673,0.0124504968,0.0059281222,0.0006757406,0.0034441247,0.0068406361,0.0891436328,8.91E-05,0.0059213811,0.0585029715,0.0165177389,6.00E-05,0.0001444487,0.0053041057,0.1029536232,0.1875593097,0.0353162417,0.0038036328,0.0008360247,2.72E-05,0.0598968614,0.0006464695,0.0286851528,0.000760041,0.0026407514,6.93E-05,0.0001140696,0.0010390372,0.053543142,0.0004487698,0.0204479725,0.0054257457,0.0014561698,0.0095029524,0.0108468891,0.0149411199,6.05E-05
tc0179,0.0122819095,0.0008838345,4.94E-05,0.0113869404,0.0010683834,0.0073419276,0.0251579956,0.0607040206,0.0022082949,9.31E-05,8.66E-05,0.0098412588,0.0735271301,0.0002105907,0.0026239026,5.28E-05,0.0013444348,0.0100878272,0.0422901528,0.0175265534,0.0480738567,0.0133120799,0.0008831108,0.0046777491,0.0018313716,0.0014094511,0.0001401558,0.0047584267,0.0033769013,0.0088184121,7.51E-05,0.0027475908,0.0372203819,0.0106309295,0.0002400435,0.0030583428,0.0030165927,0.0770601163,0.0170776526,0.1258018108,0.0122791158,0.0005259519,2.29E-05,0.1113512969,0.0012820311,0.0257162888,0.0006158414,0.0522604348,5.84E-05,0.0003052885,0.0002131913,0.0331557015,0.0002741926,0.0024699108,0.0055929215,0.0045596718,0.0160146799,0.0547357849,0.0355382541,5.10E-05
tc0180,0.032635926,0.0022902309,0.0014725189,0.0336639415,0.0079546511,0.0016652806,0.0175904839,0.021437597,0.0033515844,0.0003719387,0.0003496851,0.0001817091,0.0124798108,0.003735758,0.0043781066,9.73E-05,0.0119020552,0.0003815061,0.0328404895,0.0437401208,0.0002675084,0.0064223285,0.0003450832,0.0005420978,0.0170612924,0.002496588,0.0033477518,0.0445472018,0.0105012307,0.0262079175,0.0003334736,0.0402814514,0.0101345053,0.0160546757,0.0046507052,0.0002243843,0.0082212238,0.1948232743,0.016021333,0.0665809594,0.0071046367,0.0006037698,4.22E-05,0.0076504782,0.0008330253,0.028238703,0.0254758178,0.0864509523,0.0002919208,0.0005915157,0.0006201368,0.045350329,0.0005941302,0.0678094899,0.0007274203,0.0009496482,0.004734078,0.0029049696,0.017347078,9.40E-05
tc0182,0.0124624168,0.0138885166,0.001562103,0.0384448184,0.0092999393,0.0009438846,0.0735756309,0.018685992,0.0001153633,8.91E-05,8.29E-05,0.0016091448,0.0059782177,0.007307047,0.0196214475,5.05E-05,0.0112710739,0.0015660103,0.0188391723,0.009307692,0.000138846,0.0191342998,0.0013516776,0.0008716973,0.022005351,0.0015482146,0.0003326272,0.0061040383,0.0005808789,0.0121814316,0.0166837002,0.0153097483,0.0378490089,0.0041073129,0.0021644309,0.0190397631,0.0454312761,0.3784687649,0.0108545789,0.0149837177,0.003969296,0.0039560553,2.19E-05,0.0069528903,0.0006210946,0.0115096984,0.0002662919,0.0004499189,0.0002556817,0.0002837987,3.50E-05,0.0423331799,9.33E-05,0.0601560606,0.0021184724,7.58E-05,0.0003194934,0.0021769618,0.0105140673,4.88E-05
tc0183,0.0859990992,0.0009122189,0.0009295236,0.0341888032,0.0051074975,0.0968351727,0.0007126557,0.0145550957,0.0014430772,8.47E-05,7.88E-05,0.0002777231,0.1400889707,0.0011481243,0.002403721,0.0004011163,0.0004485354,0.0003787604,0.0169427941,0.0034389194,0.0040067088,0.0119528258,0.0007402105,0.0002714795,0.0010473849,9.33E-05,0.0053343157,0.005116077,0.0068772994,0.0086565527,6.83E-05,0.0079198509,0.0924968614,0.0040695355,4.60E-05,0.0001107356,0.0009794591,0.0234921446,0.001492856,0.1564443256,0.0033173448,0.0008297443,2.08E-05,0.0476116136,0.0142127984,0.0144523396,8.09E-05,0.0424127049,0.000225731,0.0007758216,3.32E-05,0.0154374892,8.87E-05,0.0051368945,0.0065799806,7.20E-05,0.0060633057,0.053900537,0.0511100628,4.64E-05
