idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
tc0245,0.0005578971,0.0038237977,6.71E-05,0.0002367814,0.0008903618,0.0448799408,0.0006378764,0.002447123,0.0151800938,0.0019734001,0.0092106719,0.0021764499,0.0336913749,0.0003212933,0.0003440159,0.0118537697,6.43E-05,0.019424679,0.0091878336,0.0004700705,0.0004785866,0.000530006,0.0046982953,0.0005497454,0.166767118,0.0015466802,0.0011984015,0.0044833826,0.0024083047,7.20E-05,0.0005188732,0.0235174515,0.0008097398,0.0006240016,0.0054085554,0.000341065,0.0023151041,0.1900333176,0.0026114359,0.0031088506,5.21E-05,0.016650335,0.0003355478,0.0028192941,0.0002238802,0.0046064285,0.0118312927,0.0649131368,0.001780494,0.0001744461,0.2650984683,0.0002446096,0.031901931,0.0134197426,0.0001298902,0.0067208448,0.0033497485,0.0023339256,0.000682152,0.0032719848
tc0246,0.0239007941,0.052009807,0.0004548877,0.0009884219,0.0009018488,0.0332653152,0.0062123118,0.0040945463,0.0013974794,0.0001615815,0.0141243426,0.0300574408,0.0115861507,0.0001393694,0.0001572281,0.0053347619,0.0002459523,0.0001405844,0.0194160554,0.000103507,0.0043171956,0.0186515653,0.0119431598,0.000174244,0.0471368313,0.0120194439,0.0071058664,0.0083459804,0.0038986406,7.01E-05,0.0001591083,0.0468276863,0.0004543987,0.0008104506,0.0009739263,0.0001498516,0.0006378727,0.0439633251,0.0015261342,0.0033865247,0.0002324787,0.0197939211,0.0005344176,0.0045520024,0.0005948497,0.0009265664,0.0605688675,0.0588188734,0.0006638903,0.0001699955,0.3755503552,5.84E-05,0.0117398741,0.0027619056,0.0008520885,0.0415313444,0.0009281179,0.0013774975,0.0008454734,0.0002543555
tc0248,0.000539955,0.0070416951,5.73E-05,0.0002021506,0.0037121423,0.0752710305,0.0009975521,0.0045230584,0.005982526,0.1481849855,0.018260883,0.1116104106,0.0091422059,0.0022998479,0.0001377469,0.0071419448,5.49E-05,0.0035692541,0.0126829,9.07E-05,0.0018028127,0.0402065057,0.0111373297,0.0001526544,0.0758180361,0.0121884313,0.0012452082,0.0087832892,0.001734194,6.15E-05,0.0003343521,0.0170972915,0.001386035,0.0016961086,0.000814583,0.0001312843,0.0002176298,0.0614393542,0.0024122623,0.0061484464,4.45E-05,0.0166120356,0.0001366741,0.002218413,0.0005944577,0.0001353762,0.0501513309,0.0710381031,0.0010317382,0.0005709348,0.1222483735,0.0002461091,0.0161928419,0.0419627353,0.0018230945,0.0057773901,0.0005771711,0.0042573127,0.0052138311,0.0028571649
tc0249,0.0111588589,0.0269527021,0.0009126008,0.0002374399,0.0001457912,0.0183726707,0.002002152,0.0128189542,0.0087400408,0.000166273,0.0712429436,0.0127650582,0.0126743644,0.000143416,0.0003456432,0.038740336,6.45E-05,0.0003094593,0.0391440994,0.0001065123,0.0051977718,0.0065101452,0.0212351764,0.0001793032,0.0230511032,0.0189892391,0.0181028341,0.002478413,0.001708484,7.22E-05,0.0003240302,0.0785095774,0.001611735,0.000257348,0.00107196,0.0006198807,0.0020411407,0.0690323028,0.0056229289,0.0021739249,5.22E-05,0.0061434041,0.0015397775,0.0028971917,0.0010197672,0.0048358071,0.0454424504,0.0864978081,0.0006538056,0.0011402585,0.3106401966,6.01E-05,0.0065634795,0.0028319539,0.0003141014,0.0090628649,0.0016177004,0.0002908734,0.0013278469,0.0012351289
tc0252,0.0019027374,0.006680586,0.0022723426,0.0319623756,0.0006610215,0.0087963584,0.0060282107,0.005158153,0.0078371395,0.0001970522,0.0085623618,0.0025638943,0.0152148708,0.000169964,0.0161104629,0.0117054511,0.0003860362,0.0007152649,0.0059341788,0.0016094335,0.006244911,0.0264707467,0.0027638645,0.027838058,0.0065641447,0.0398774462,0.0098701883,0.0058839716,0.0020532216,8.55E-05,0.0015591019,0.0028156496,0.0045980563,0.0309126183,0.0054693141,0.0041120076,0.0029606272,0.0036934801,0.0369610172,0.003517896,0.0059221286,0.0005755667,0.0003620984,0.0040507201,0.0494985325,0.0322647525,0.0163903395,0.0054180191,0.1246869593,0.0203232588,0.0038491303,0.2684115411,0.0033697218,0.0137657802,0.024545469,0.0026473778,0.0064088034,0.0407593905,0.0144902048,0.0035404423
tc0255,0.0067628857,0.0106822426,0.0006776438,0.0087015111,0.0008980542,0.0004436653,0.0028505954,0.0322466888,0.0074510733,0.0041135359,0.0092321342,0.0244822558,0.0088536353,0.0001173607,0.0065318978,0.0098370469,5.28E-05,0.0013731707,0.0221350092,0.3242576624,0.0035953453,0.0068700293,0.0156410331,0.000146728,0.0182714561,0.0452433217,0.0002419637,0.0113417221,0.0067820586,5.91E-05,0.0020281699,0.0003218316,0.0062973611,0.0044969667,0.0015750244,0.0036341477,0.0008405767,0.0198538651,0.0020075533,0.003045314,0.0007061923,0.0044775363,0.0011226081,0.0021979432,0.000183716,0.0050472099,0.0195831557,0.003992056,0.0002341269,0.0001431504,0.0100383962,0.0006514687,0.0064418803,0.0059305465,0.0001065878,0.0059849356,0.0008113811,0.1024278904,0.1760642756,0.0198605846
tc0256,0.0002170259,0.0196137585,0.0006531941,0.013584863,0.0102186599,0.014950219,0.0068347859,0.0017487557,0.0012336659,0.0015292828,0.007124889,0.0241636788,0.0132269216,0.0055252146,0.0039918025,0.0040977494,0.0391086026,0.0001665957,0.0424052338,0.1048976407,0.0051485987,0.0427094878,0.0015703746,0.0002064831,0.0039126261,0.0169957824,0.0039895915,0.0574241275,0.0129796484,0.0015836606,0.0001885469,0.0013429565,0.010040048,0.0059888803,0.0023146551,0.0066313414,0.0096288382,0.00137759,0.0215726681,0.0048108956,6.02E-05,0.0037747322,0.0051971318,0.0003252262,0.0057685849,0.0007697097,0.0163981479,0.0150219239,0.013535466,0.0102493169,0.0326916218,0.0104113418,0.0523669527,0.0178540361,0.0009498906,0.0073809996,0.0035850108,0.0818443535,0.1817162628,0.014389789
tc0259,0.0055679383,0.0117946314,6.09E-05,0.0029467656,0.0020336355,0.0461818619,0.0042937463,0.0107207334,0.0196703144,0.0279812933,0.0664771948,0.0145027679,0.0149685233,0.0012722961,0.0003279646,0.0192746926,0.0012224673,0.0003119851,0.0106529555,0.0027815273,0.0033801021,0.0069979152,0.026035725,0.0009227956,0.021083334,0.0101756529,0.01716036,0.0107806089,0.0082765209,6.53E-05,0.0031118591,0.0521814387,0.0309055606,0.0102145373,0.0361101935,0.0007237578,0.0029236769,0.0777566624,0.0136837895,0.0087619287,4.72E-05,0.0236064727,0.0003192347,0.0242221125,0.0015547321,0.0015633171,0.0202640012,0.0161515184,0.0007828871,0.0030406267,0.0229402455,0.0005793208,0.0182234354,0.079354563,0.0078575061,0.0221701091,0.0321521337,0.0038115588,0.0053782655,0.111684871
tc0260,0.0051164563,0.0029815394,0.0158649433,0.0337861225,0.0023436041,0.0156935625,0.015449563,0.0075686663,0.0023685774,0.0019706541,0.0039488705,0.0074556628,0.0141225569,0.0068117061,0.0394970878,0.0054708484,0.01946095,0.0148462297,0.0035200554,0.0290890572,0.0131260439,0.0011700581,0.004574124,0.0587399897,0.0043920984,0.0072258712,0.0023333302,0.010693233,0.014761219,0.005500097,0.0055075894,0.0046987369,0.016584548,0.1909458366,0.0161407932,0.0057064877,0.0017686411,0.0091876074,0.0181443891,0.0032648633,0.1389047191,0.015960627,0.0018424395,0.014620588,0.0010062764,0.0014074535,0.0053697712,0.0012379941,0.0062905619,0.0179175933,0.0016653121,0.0072502288,0.0054075729,0.0200375804,0.0146513828,0.0063963071,0.0459828737,0.0186819336,0.0025542893,0.0309822244
tc0262,0.0012647057,0.0018391488,7.47E-05,0.0090606182,0.0001617965,0.003733451,0.0048046541,0.011316504,0.0043738547,0.0022399297,0.0020096858,0.0012398066,0.0068142232,0.001123265,0.4070992288,0.0018646477,0.0002671885,0.0003810469,0.0014625846,0.0020885827,0.0005378878,0.0019844594,0.0025764459,0.0223233973,0.0011770211,0.007058867,0.0012797837,0.0069481459,0.0012273605,0.0002616908,0.0010452531,0.0016372221,0.010363717,0.0192704185,0.0017714395,0.0145893786,0.0010220049,0.0016441733,0.0244061386,0.0058176736,0.0233883694,0.0058792546,0.0018896313,0.0005271331,0.2483499178,0.0027777607,0.0065809405,0.0026009456,0.0199434289,0.0252703151,0.0017206405,0.0051598804,0.002494278,0.0044039021,0.019766253,0.0013594728,0.0020959733,0.0093564987,0.025785776,0.0004875129
tc0265,0.0038748221,0.0016121736,0.0009846341,0.013432791,0.0001645831,0.0018301485,0.0025870276,0.0107818985,0.0005663275,0.0004148632,0.0022143852,0.0010420319,0.0022936272,0.0001619016,0.128743381,0.010746579,0.0007313563,0.0003878698,0.003215356,0.0030204634,0.0026680807,0.002769116,0.0061812751,0.0148331489,0.0037045208,0.0099801338,0.001060523,0.0089804284,0.0014060107,0.0003060458,0.0014980211,0.0004439738,0.0155600687,0.0074613958,0.0005214359,0.0039523023,0.0002885697,0.0012440475,0.0249876595,0.0036065902,0.0005132927,0.0094397434,0.0004119473,0.0024773605,0.5721930826,0.0004445301,0.003996347,0.0037820848,0.0395188483,0.0179895656,0.0046410055,0.0007414949,0.0073994896,0.0007061863,0.0050773367,0.0017702654,0.0004728505,0.0062890635,0.0183926701,0.003483267
tc0266,0.0006833525,0.0214412153,0.0035986096,0.0117657147,0.0058094613,0.0029279797,0.0031125776,0.0313629688,0.0051841667,0.0007710835,0.002179215,0.0071125378,0.0315124299,0.0008861718,0.0025378248,0.0607830037,0.0001792654,0.0007280918,0.1615114922,0.01723354,0.024250466,0.0061345484,0.0146725452,0.0200132179,0.0065464566,0.0385702278,0.0059731252,0.0024221316,0.0121795743,0.0018865507,0.0017266677,0.0073410032,0.017065168,0.0057587248,0.0040101762,0.00042883,0.0031392421,0.0110140837,0.0206438524,0.0103843527,0.0001452835,0.0014317556,0.0009167226,0.0017293845,0.0533668545,0.0091048692,0.0160928988,0.0251429267,0.0454622797,0.0049975711,0.0424078194,0.0001670809,0.0104982785,0.0014206866,0.0006823696,0.0041632766,0.0370148342,0.0032661654,0.1529976313,0.0035096644
tc0270,0.0023488972,0.0037189379,0.0007155681,0.0154489244,0.0004513025,0.0019527022,0.0033565437,0.0082523304,0.0063744164,0.0008697354,0.0039897367,0.0005023792,0.0145471459,0.0004470013,0.0344177326,0.0316671083,0.0812581398,0.0001950873,0.0190266355,0.0156625814,0.0152176113,0.0138810073,0.0012009519,0.0786518208,0.0032284566,0.0070696821,0.00131518,0.0111210539,0.0038976022,0.0745175648,0.0004754909,0.0010397498,0.0447214491,0.0131026085,0.0018239726,0.0007173435,0.0025820857,0.0049566631,0.0351548647,0.0015185584,0.0156588291,0.0011363895,0.0002164844,0.0008423627,0.2275996417,0.0002144286,0.0206705636,0.0059438984,0.055752634,0.0122754437,0.0038606195,0.0007487517,0.0007046476,0.000786479,0.0236350176,0.0046376365,0.0007406302,0.0034680443,0.0573895321,0.0023213424
tc0278,0.0102520052,0.0063485556,0.0022895453,0.0067376317,0.0018607268,0.0016666619,0.00510471,0.0358708111,0.0016603542,0.000622334,0.0063366762,0.0014656679,0.0211039419,0.0003758536,0.0424112188,0.013027298,0.000270789,0.0005896354,0.0259892673,0.0029372348,0.0010020176,0.0003438028,0.0037113963,0.0083088575,0.0090891377,0.0310044563,0.004921328,0.0679224486,0.0097765558,0.000538711,0.0001637918,0.001068007,0.0304283894,0.0244270717,0.0013811169,0.0044838228,0.002550577,0.0022174501,0.0124899086,0.0090572409,0.0018339376,0.0183886745,0.0008630006,0.0024651473,0.3023038655,0.0001590706,0.0125014302,0.0298748955,0.0120758051,0.027716744,0.0081795321,0.001420281,0.0053818997,0.0039186968,0.0287816935,0.0023630277,0.0004595355,0.0034150537,0.1244293657,0.001661337
tc0280,0.000532536,0.0168612193,0.0004125386,0.0017649732,0.0001444222,0.0054822749,0.0063864904,0.0142592706,0.0082577793,0.0008876347,0.001015035,0.0063438809,0.0117727792,0.0003768415,0.0024876871,0.0056267438,6.39E-05,0.0001433077,0.1177351464,0.001748918,0.0148253507,0.0048835308,0.0013867711,0.0022247341,0.0032556019,0.0021448333,0.0104828973,0.0280446256,0.0092740195,0.0275846313,0.0066414553,0.0126466371,0.0168053095,0.0002549314,0.0015802681,0.0001527545,0.0109483244,0.0007716331,0.002155284,0.0079829384,5.18E-05,0.0003379512,0.0039309973,0.003763885,0.2479143244,0.1162168197,0.053388901,0.01740852,0.0751463786,0.0091767307,0.0040263386,5.95E-05,0.0010807727,0.0056485691,0.0021129926,0.0114776191,0.0148319128,0.0085778317,0.0579445263,0.0005537949
tc0281,0.0002076759,0.0015674331,0.0026684269,0.0158311668,0.0018451165,0.0084209508,0.0011921544,0.006687851,0.0014798784,0.0006052332,0.0009081888,0.0010253373,0.0011877609,0.0041130825,0.2117036282,0.0052711495,0.0041630668,0.0014270676,0.0032874914,0.0303556818,0.0014749756,0.0028670509,0.0024592292,0.093272098,0.0042980815,0.0039072505,0.0020116236,0.0261646709,0.0022285046,0.0143009766,0.0012361997,0.0010770202,0.0127069117,0.0181385108,0.0078013888,0.0116004678,0.0005132138,0.0004904489,0.0363526244,0.0005183681,0.0031280931,0.0065974356,0.0017142936,0.0029398986,0.3542554846,0.0018565478,0.0062788158,0.0064649995,0.0122074078,0.0053097513,0.0020391498,0.0007250886,0.0032829309,0.0036407796,0.007784592,0.0022838399,0.0119294425,0.0080433684,0.0095156534,0.0026344701
tc0282,0.0001969131,0.0014020896,7.03E-05,0.0060343182,0.000152332,0.0184288058,0.0006878905,0.0119707341,0.0010761015,0.000529663,0.0023131753,0.0011011114,0.0019170193,0.0001498502,0.0440133369,0.0216317234,6.74E-05,0.0001511565,0.0023954323,0.0056677949,0.0003052117,0.0194825595,0.000865212,0.0696245096,0.0009103285,0.0017004417,0.0010208082,0.0060730983,0.0040755732,0.0066941917,0.0005776537,0.0004109258,0.0014505998,0.0162260383,0.008720524,0.0001611206,0.0031827349,0.0004650315,0.0186014692,0.0082624522,0.0157067771,0.0027597951,0.0009371024,0.0011569111,0.4146220961,0.0015945125,0.0122252515,0.00594163,0.1050265674,0.0031411365,0.0005081119,0.0201219467,0.0047593871,0.000413726,0.0838750738,0.0012341101,0.0058236199,0.01368897,0.0166985221,0.000997123
tc0287,0.0002078305,0.0065104663,0.0005144559,0.0456836421,0.0001607777,0.002476682,0.0018862002,0.0099806166,0.0003387805,0.0001833648,0.001460707,0.0022979525,0.0021515439,0.0077066408,0.0674563298,0.022771324,7.11E-05,0.000159537,0.0005733842,0.0001174611,0.011173077,0.0003789959,0.0004397911,0.0001977344,0.0021585536,0.0011395067,0.0026201394,0.0348109857,0.0046872152,0.0035663008,0.0001805582,0.0008739207,0.0071378692,0.0598686212,0.0017155889,0.0125611508,0.0007536777,0.0004908139,0.0328693752,0.0115213906,5.76E-05,0.0044570972,0.004657504,0.0003114463,0.4469651759,0.0007488695,0.0137422504,0.0021775875,0.0632965621,0.037015901,0.0025920106,0.0105263442,0.0055085843,0.0018783237,0.0325163721,0.0018112888,0.0008007033,0.0035998953,0.0051937738,0.000288646
tc0290,0.0153507254,0.0061603484,0.0005976619,0.0108421005,0.0001708407,0.0208982104,0.0041820818,0.0005479218,0.0170132639,0.0037963477,0.0009847555,0.000955317,0.0042288413,0.0237860003,0.0006192133,0.0354159254,0.0025631623,0.0001695223,0.0054275332,0.000124813,0.0054283938,0.0090274016,0.0018213333,0.0634320232,0.0031349728,0.0077578238,0.0029189898,0.0009775352,0.001500467,8.46E-05,0.0001918593,0.0023479747,0.0071934624,0.0164518298,0.02839353,0.0001806971,0.00075088,0.0025179898,0.0004736951,0.0098586274,0.001970287,0.0008511096,0.0037582437,0.0026898404,0.437140621,0.0079679001,0.0042354153,0.0092184873,0.0513781919,0.0241066916,0.0010416287,7.04E-05,0.0044229945,0.0014075549,0.0790751503,0.0163017916,0.0012867358,0.0043339188,0.0288036468,0.0016607281
tc0295,0.0031531976,0.0348690343,0.002329121,0.0160126954,0.0007677495,0.0028624467,0.0017792888,0.0415338108,0.0024461087,0.0003781465,0.0026939827,0.0004150631,0.0120898707,0.0024354161,0.0233170858,0.0267618208,7.18E-05,0.0001611801,0.0161247489,0.0014415662,0.0053119443,0.0064019521,0.0037224431,0.0050417334,0.0040566077,0.0374064469,0.0024809421,0.0237455814,0.0016834123,0.0015313248,0.0041138262,0.0032883427,0.0110459329,0.0202333178,0.0002530612,0.0040022937,0.0033031754,0.0004958689,0.0325609535,0.0112091736,5.82E-05,0.0132959019,0.0001788583,0.0036270176,0.2710219194,0.0003779543,0.056924417,0.0235587342,0.0193194669,0.0059294485,0.0100586333,6.69E-05,0.0022821116,0.0040168867,0.0687092634,0.0036736727,0.0114567067,0.008148444,0.1232589177,0.0005040135
tc0299,0.00020528,0.0006700208,0.002496456,0.0115693884,0.0017769466,0.0029180584,0.001461243,0.00218138,0.0066850411,0.0001811146,0.0049583013,0.0023679077,0.0012880751,0.0181986938,0.0799959392,0.0034272234,7.02E-05,0.0009609407,0.0009452018,0.0001160197,0.0003181802,0.0014734316,0.0058187759,0.2021890408,0.0014430455,0.0014661339,0.0011352354,0.0064587658,0.0019522808,0.0251294728,0.0001783424,0.0008252841,0.0012406121,0.0272104176,0.0058936181,0.0001679667,0.0050809315,0.0008816887,0.0200830576,0.0003035504,0.0681373524,0.0075641174,0.0114817139,0.0011207848,0.3848153304,0.0005700999,0.0017713885,0.0009709754,0.0158301521,0.0041747472,0.0009313825,0.0039678641,0.0013322425,0.0016126588,0.0240067742,0.000923316,0.0046452213,0.0062216913,0.0070403231,0.0011585852
tc0304,0.0061471951,0.0058132473,0.0005404721,0.0063239565,0.000167678,0.0050283087,0.0018429964,0.0153300176,0.0012968808,0.0001912346,0.0024956591,0.0018792933,0.0010766662,0.0001649462,0.0107064579,0.0189984586,0.0262708813,0.0001663841,0.0089872344,0.0001225024,0.0021881268,0.0003952619,0.0195338039,0.06473905,0.0020646471,0.0006963844,0.0023240628,0.033881493,0.0004585459,0.0238726077,0.0011143915,0.0004523226,0.0003136065,0.0601246387,0.0002612318,0.0021777208,0.0002939961,0.0095076672,0.0023911235,0.0017913656,6.01E-05,0.0226505424,0.0030368438,0.0058936436,0.4696226393,0.0001828797,0.017061351,0.0059012092,0.0433388305,0.0087138708,0.0026782744,6.91E-05,0.0055038197,0.0009307734,0.0114725291,0.0099792785,0.0016790682,0.027110892,0.0182084833,0.0037733676
tc0306,0.0011294002,0.0074481163,0.0008527973,0.0199580275,0.0009170443,0.0161737653,0.0033928912,0.0092487348,0.0123345004,0.0016481406,0.0137310856,0.0100806573,0.0032482375,0.0361585191,0.0204563653,0.007214203,0.0109054876,0.0001742031,0.0072260439,0.0024228335,0.0175895784,0.049392002,0.0014760046,0.0099757401,0.0009873314,0.0201296003,0.0062432478,0.0037645356,0.0088592462,0.0030668985,0.0001971568,0.0093122405,0.0447772092,0.0918925282,0.0233758325,0.0053803281,0.0114729401,0.0016325917,0.0307716544,0.0144145246,0.0013268589,0.0066914862,0.0018527378,0.013298124,0.0207870215,0.0020311839,0.0324066641,0.0439745782,0.0180943273,0.0018883156,0.0047364285,0.2002276839,0.0115336095,0.0010495091,0.0258603657,0.0122291013,0.0148382173,0.0022985267,0.0424842552,0.0029587605
tc0307,0.0090181545,0.0156755455,0.0002922431,0.0078318105,0.0001678783,0.0126001941,0.0018143438,0.0537069155,0.0078360097,0.000191463,0.0033124202,0.0023819738,0.009151856,0.1221986506,0.0138513684,0.0276254458,0.0010613523,0.0001665828,0.0478237985,0.000341361,0.0037371557,0.0021710801,0.0231874734,0.0025936385,0.0014584142,0.0374161539,0.0035398625,0.0297534604,0.0014909324,8.31E-05,0.0004286736,0.0016815769,0.0059475555,0.0366816575,0.0004694346,0.0089948044,0.0067057321,0.0011579852,0.1247914023,0.006366637,6.02E-05,0.0020520323,0.0010019778,0.0024367208,0.0904346658,0.0016495932,0.0165470044,0.0513153997,0.0462562897,0.0055211221,0.0370262154,6.92E-05,0.0059367664,0.0124964242,0.000356416,0.0009377817,0.000682706,0.0096388955,0.0780554295,0.0018191021
tc0313,0.0007303353,0.0042397064,5.45E-05,0.0001922377,0.000331147,0.0546831916,0.000217977,0.0005971278,0.0329695398,0.1195775913,0.0124633082,0.0129416052,0.0157394214,0.0001161134,0.0001309921,0.0395791899,5.22E-05,0.038907157,0.0017387726,0.001185281,0.000669321,0.0013838244,0.0018790361,0.0001451686,0.0356053727,0.0109639877,0.012905094,0.0040152301,0.0016135455,5.84E-05,0.0001325586,0.0011860357,0.0006536205,0.0004226538,0.004550222,0.0003434065,0.0035100116,0.0322866407,0.0007681615,0.00177402,4.23E-05,0.0132600175,0.0114741483,0.0026887305,0.0006164137,0.0020682253,0.0269220162,0.3113653104,0.0002316387,0.000141629,0.1045741645,4.86E-05,0.0175117351,0.0435846813,0.000105455,0.0049049738,0.0003966326,0.0046924944,0.0009116637,0.0031453855
tc0316,0.0131371352,0.0093137549,0.0002557244,0.0012935538,0.0002972473,0.044634675,0.0794528283,0.0538474699,0.0044395151,0.0001295242,0.0119189373,0.0067923314,0.0268669435,0.0001117189,0.0003010338,0.0330865799,5.02E-05,0.0128065961,0.0121513699,0.0004650659,0.0985142412,0.0052623485,0.0489985768,0.0003429551,0.0474528153,0.006623139,0.0048793863,0.006455101,0.1855710443,5.62E-05,0.0001275417,0.041157803,0.0018092509,0.001441239,0.0096985602,0.0001201215,0.0037911869,0.0030076876,0.0027791846,0.0022432993,4.07E-05,0.0008206738,0.0003166492,0.0177776648,0.0036274565,0.0171688188,0.0260428339,0.0142047266,0.0025019871,0.0001362689,0.0057832438,0.0014988686,0.0324399498,0.0008594824,0.0004941633,0.0804134943,0.0046559243,0.0011619573,0.0020754787,0.0062957291
