"nh0002" "nh0003" "nh0004" "nh0005" "nh0006" "nh0007" "nh0016" "nh0021" "nh0022" "nh0066" "nh0072" "nh0074" "nh0091" "nh0113" "nh0115" "nh0116" "nh0123" "nh0152" "nh0156" "nh0162" "nh0168"
"venir" 0.0121403423576545 0.0235091293785753 0.00912533649678332 0.0172453437571856 0.00986173842724996 0.0215944561141758 0.00975197477489192 0.00419076355712011 0.012929919834497 0.011102475852115 0.0147001176009408 0.0158277936055714 0.00767489159215626 0.0132651127534584 0.00613468705427664 0.0153460535065732 0.00720824623369134 0.0191070632443793 0.0180706018413943 0.00517571554267377 0.0149728616881902
"alegre" 0.0121403423576545 0.00783637645952511 0 0.0344906875143711 0.0374746060235498 0.0215944561141758 0 0.0251445813427206 0.0210111197310577 0.011102475852115 0.0196001568012544 0 0.0115123373882344 0.00379003221527383 0.00690152293606122 0.020461404675431 0.0432494774021481 0 0.0171670717493246 0.0103514310853475 0.00748643084409508
"entró" 0.00809356157176966 0.0156727529190502 0.013688004745175 0.00574844791906185 0.00986173842724996 0.00392626474803196 0.00650131651659461 0.00419076355712011 0.0177786397724334 0.0166537137781725 0 0.0316555872111428 0.0230246747764688 0.00758006443054766 0.0107357023449841 0.020461404675431 0.0144164924673827 0.0118281820084253 0.0225882523017429 0.0310542932560426 0.0187160771102377
"español" 0.00303508558941362 0 0.0547520189806999 0.0287422395953093 0 0.00588939712204794 0 0.00419076355712011 0 0 0.00980007840062721 0 0.0230246747764688 0 0.0605800346609819 0.00511535116885774 0.00720824623369134 0.00363944061797702 0.00361412036827887 0 0
"habitación" 0.00202339039294241 0 0.0228133412419583 0 0 0.00196313237401598 0.00325065825829731 0 0.00323247995862426 0.00555123792605751 0.0049000392003136 0.00791389680278569 0.00383744579607813 0.0265302255069168 0.014569881753907 0 0 0.00545916092696553 0.0596329860766013 0.00517571554267377 0
"pareció" 0.0182105135364817 0.0313455058381005 0.00912533649678332 0.0172453437571856 0.00986173842724996 0.00588939712204794 0.0260052660663784 0.00419076355712011 0 0.0499611413345176 0.0147001176009408 0.00791389680278569 0.00767489159215626 0.0303202577221906 0.00460101529070748 0.020461404675431 0.00720824623369134 0.00727888123595403 0.0153600115651852 0.00517571554267377 0.0336889387984278
"infeliz" 0.00505847598235604 0 0.00456266824839166 0.0344906875143711 0.0177511291690499 0.0196313237401598 0.0260052660663784 0.00838152711424021 0.00646495991724851 0 0.024500196001568 0.0237416904083571 0.0115123373882344 0.0303202577221906 0.0184040611628299 0.0153460535065732 0.0144164924673827 0.000909860154494254 0.00271059027620915 0.0414057243413902 0.0262025079543328
"minutos" 0.0111286471611833 0.00783637645952511 0 0 0.0118340861126999 0.00392626474803196 0.0195039495497838 0.00838152711424021 0.0177786397724334 0.00555123792605751 0.00980007840062721 0 0.00383744579607813 0.0113700966458215 0.0176372252810453 0.020461404675431 0 0.0100084616994368 0.0180706018413943 0.0310542932560426 0.0262025079543328
"plata" 0.0151754279470681 0.0940365175143014 0.02737600949035 0 0 0.0549677064724474 0.00650131651659461 0 0.00323247995862426 0.011102475852115 0.0147001176009408 0 0.00767489159215626 0.0151601288610953 0.0184040611628299 0.00511535116885774 0.0432494774021481 0.00272958046348276 0.00271059027620915 0.00517571554267377 0.00748643084409508
"sierra" 0 0 0 0.0229937916762474 0.00788939074179996 0.00588939712204794 0.074765139940838 0 0.119601758469097 0.00555123792605751 0 0 0 0 0.00230050764535374 0 0.021624738701074 0.00454930077247127 0 0 0
"van" 0.00708186637529845 0.0235091293785753 0.00456266824839166 0.0287422395953093 0.00788939074179996 0.0157050589921278 0.0162532912914865 0.00419076355712011 0.00808119989656064 0.011102475852115 0.0049000392003136 0 0.00383744579607813 0.00568504832291074 0.0076683588178458 0 0.021624738701074 0.0245662241713449 0.0225882523017429 0.0207028621706951 0.0187160771102377
"ven" 0.00607017117882724 0.00783637645952511 0 0.00574844791906185 0.00591704305634997 0.0157050589921278 0.00650131651659461 0.00419076355712011 0.012929919834497 0.0277561896302876 0.00980007840062721 0.0158277936055714 0.0345370121647032 0.0170551449687322 0.0283729276260295 0 0.021624738701074 0.00363944061797702 0.0135529513810457 0.0155271466280213 0.00374321542204754
"amiga" 0.00607017117882724 0.00783637645952511 0 0 0.0453639967653498 0.00588939712204794 0 0 0.00484871993793638 0.0499611413345176 0.0147001176009408 0.0158277936055714 0.00767489159215626 0.043585370475649 0.00460101529070748 0.00511535116885774 0 0.00181972030898851 0.0307200231303704 0 0.00374321542204754
"deseos" 0.0121403423576545 0 0.00912533649678332 0.00574844791906185 0.00591704305634997 0.00588939712204794 0 0.00419076355712011 0 0.0388586654824026 0.0049000392003136 0.00791389680278569 0.00383744579607813 0.0189501610763692 0.0161035535174762 0.0102307023377155 0 0.00727888123595403 0.0325270833145098 0.0207028621706951 0.0224592925322852
"digo" 0.0212455991258954 0.0313455058381005 0.00456266824839166 0.0172453437571856 0.0216958245399499 0.0176681913661438 0.00650131651659461 0.00838152711424021 0.00808119989656064 0.02220495170423 0 0.00791389680278569 0.0230246747764688 0.00189501610763691 0.0038341794089229 0.00511535116885774 0.00720824623369134 0.0127380421629196 0.0207811921176035 0.0103514310853475 0.0112296462661426
"encontró" 0.00202339039294241 0 0 0 0.0216958245399499 0.0157050589921278 0.0162532912914865 0.0251445813427206 0.00969743987587277 0.00555123792605751 0.0049000392003136 0.0316555872111428 0.0230246747764688 0.0132651127534584 0.0138030458721224 0.0153460535065732 0.00720824623369134 0.0100084616994368 0.0135529513810457 0.0414057243413902 0.0224592925322852
"existencia" 0.00404678078588483 0 0.00456266824839166 0 0.00394469537089998 0.0255207208622077 0.0227546078080811 0.0125722906713603 0.00646495991724851 0.011102475852115 0.0294002352018816 0 0 0.0303202577221906 0.00843519469963038 0.00511535116885774 0 0.00272958046348276 0.0316235532224401 0 0.0411753696425229
"noches" 0.0151754279470681 0.00783637645952511 0 0 0.00394469537089998 0.0196313237401598 0.00975197477489192 0.0125722906713603 0.0177786397724334 0.011102475852115 0.00980007840062721 0.0237416904083571 0.0115123373882344 0.0341102899374645 0.00460101529070748 0.00511535116885774 0.0720824623369134 0.00545916092696553 0.0171670717493246 0.0103514310853475 0.00748643084409508
"profundo" 0.00607017117882724 0 0.00456266824839166 0.0229937916762474 0.0118340861126999 0.00588939712204794 0.0130026330331892 0.00419076355712011 0.012929919834497 0.011102475852115 0.00980007840062721 0.00791389680278569 0 0.0284252416145537 0.0222382405717528 0.0306921070131465 0.00720824623369134 0.00181972030898851 0.0144564814731155 0.0103514310853475 0.0374321542204754
"sala" 0.0202339039294241 0 0 0 0.00394469537089998 0.00196313237401598 0.00650131651659461 0.00419076355712011 0 0.0388586654824026 0 0.0237416904083571 0.00767489159215626 0.0341102899374645 0.0122693741085533 0.0409228093508619 0 0.0145577624719081 0.012649421288976 0.0310542932560426 0.0112296462661426
"única" 0.0151754279470681 0 0.0182506729935666 0 0.0138064337981499 0.0098156618700799 0.00650131651659461 0.0209538177856005 0.012929919834497 0.00555123792605751 0.00980007840062721 0.00791389680278569 0.0153497831843125 0.022740193291643 0.0115025382267687 0.0255767558442887 0.0144164924673827 0.00818874139044829 0.0144564814731155 0.0103514310853475 0.0149728616881902
"carmen" 0.00303508558941362 0 0.296573436145458 0.229937916762474 0.00197234768544999 0 0 0 0 0 0 0 0.00383744579607813 0 0 0 0 0.00636902108145978 0.000903530092069716 0 0
"carruaje" 0.00505847598235604 0 0 0 0.1104514703852 0 0.00325065825829731 0 0 0 0.0294002352018816 0.00791389680278569 0 0.0151601288610953 0 0 0 0.00181972030898851 0.0280094328541612 0.0414057243413902 0
"continuó" 0.00607017117882724 0 0.00912533649678332 0.0172453437571856 0.0177511291690499 0.0117787942440959 0.0357572408412704 0 0.0145461598138092 0 0.0049000392003136 0.00791389680278569 0.0230246747764688 0.00189501610763691 0.00690152293606122 0.00511535116885774 0.00720824623369134 0.0245662241713449 0.0171670717493246 0.0103514310853475 0.0149728616881902
"larga" 0.0323742462870786 0.00783637645952511 0.0228133412419583 0 0.00591704305634997 0.00588939712204794 0.00650131651659461 0.00419076355712011 0.0161623997931213 0.0166537137781725 0.0049000392003136 0.00791389680278569 0.00383744579607813 0.0208451771840061 0.0161035535174762 0.00511535116885774 0.00720824623369134 0.00545916092696553 0.00451765046034858 0.0258785777133689 0.0187160771102377
"lecho" 0.00101169519647121 0 0 0 0.00394469537089998 0.0137419266181119 0.00650131651659461 0.00419076355712011 0.0113136798551849 0.011102475852115 0 0.00791389680278569 0.00767489159215626 0.0265302255069168 0.0161035535174762 0.0255767558442887 0 0.00272958046348276 0.0280094328541612 0.0155271466280213 0.0598914467527606
"llama" 0.00910525676824086 0.00783637645952511 0.013688004745175 0.0229937916762474 0.0177511291690499 0.00588939712204794 0.0227546078080811 0.0125722906713603 0.00323247995862426 0.0166537137781725 0.00980007840062721 0 0.0230246747764688 0.00758006443054766 0.0130362099903379 0.0102307023377155 0 0.0118281820084253 0.0243953124858823 0.00517571554267377 0.00748643084409508
"quiso" 0.0202339039294241 0.0156727529190502 0.00456266824839166 0.0172453437571856 0.0138064337981499 0.00588939712204794 0.0227546078080811 0.0167630542284804 0.00161623997931213 0.011102475852115 0.0147001176009408 0 0.0115123373882344 0.0189501610763692 0.00996886646319955 0 0 0.0209267835533678 0.00813177082862745 0.0155271466280213 0.0149728616881902
"sunchos" 0.119380033183602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bandidos" 0.00101169519647121 0 0 0 0 0.182571310783486 0 0 0.0145461598138092 0 0 0.0158277936055714 0.00383744579607813 0 0.00076683588178458 0 0 0.00818874139044829 0 0.00517571554267377 0
"edad" 0.0131520375541257 0 0 0.0344906875143711 0.00986173842724996 0.0137419266181119 0.0260052660663784 0 0.00161623997931213 0.0555123792605751 0.0392003136025088 0 0.0115123373882344 0.0151601288610953 0.00536785117249206 0.00511535116885774 0.021624738701074 0.00545916092696553 0.0171670717493246 0.0258785777133689 0.0262025079543328
"juventud" 0.0151754279470681 0 0 0.0574844791906185 0.0157787814835999 0.00588939712204794 0.0195039495497838 0.0167630542284804 0.00646495991724851 0.011102475852115 0.049000392003136 0 0.00383744579607813 0.0265302255069168 0.00920203058141496 0 0.0144164924673827 0.000909860154494254 0.018974131933464 0 0.0149728616881902
"liberales" 0.00101169519647121 0 0 0.00574844791906185 0.00986173842724996 0.00588939712204794 0 0.00419076355712011 0 0.00555123792605751 0.0049000392003136 0 0 0 0 0 0 0.0928057357584139 0.00180706018413943 0 0
"suyos" 0.00607017117882724 0 0.0456266824839166 0 0.00197234768544999 0.00392626474803196 0.0195039495497838 0.00419076355712011 0.0274760796483062 0.00555123792605751 0.0147001176009408 0.0158277936055714 0.0115123373882344 0.00758006443054766 0.0168703893992608 0.0153460535065732 0.021624738701074 0.0245662241713449 0.00361412036827887 0 0.00748643084409508
"zuloaga" 0 0 0 0 0 0.00392626474803196 0 0 0 0 0 0 0 0 0 0 0 0.104633917766839 0 0 0
"esperaba" 0.0101169519647121 0 0.00456266824839166 0 0.0197234768544999 0.0274838532362237 0.0130026330331892 0.00838152711424021 0.00969743987587277 0.011102475852115 0.0049000392003136 0.0395694840139285 0.0115123373882344 0.0113700966458215 0.0184040611628299 0.020461404675431 0 0.0109183218539311 0.00813177082862745 0.00517571554267377 0.00748643084409508
"inglés" 0.00101169519647121 0 0 0 0 0 0 0.00419076355712011 0 0 0.431203449627597 0.00791389680278569 0.00383744579607813 0.0360053060451014 0 0 0 0.00181972030898851 0.00271059027620915 0 0
"llevar" 0.0141637327505969 0.00783637645952511 0.00456266824839166 0.0287422395953093 0.0177511291690499 0.0117787942440959 0.00975197477489192 0.0125722906713603 0.0145461598138092 0.0166537137781725 0 0.0158277936055714 0.00767489159215626 0.0151601288610953 0.0153367176356916 0.00511535116885774 0 0.0136479023174138 0.00632471064448801 0.0103514310853475 0.0187160771102377
"muchacho" 0.0252923799117802 0.0156727529190502 0 0.0747298229478041 0.0295852152817499 0.0196313237401598 0.0130026330331892 0.00419076355712011 0.00161623997931213 0.0444099034084601 0.0049000392003136 0.00791389680278569 0.00383744579607813 0.00379003221527383 0 0.00511535116885774 0 0.0136479023174138 0.0135529513810457 0.00517571554267377 0
"siguió" 0.00505847598235604 0.0862001410547763 0.013688004745175 0.00574844791906185 0.00394469537089998 0.0117787942440959 0.00650131651659461 0.0209538177856005 0.00646495991724851 0.0166537137781725 0 0.0158277936055714 0.0115123373882344 0.0189501610763692 0.0076683588178458 0.0102307023377155 0.0144164924673827 0.0191070632443793 0.0117458911969063 0.0362300087987164 0.0149728616881902
"supo" 0.0111286471611833 0 0.02737600949035 0.0114968958381237 0.0216958245399499 0.00785252949606392 0.0195039495497838 0.0293353448998407 0.0210111197310577 0.00555123792605751 0.0049000392003136 0.0316555872111428 0.00767489159215626 0.00568504832291074 0.00843519469963038 0.00511535116885774 0.0432494774021481 0.0209267835533678 0 0.00517571554267377 0.0112296462661426
"suyo" 0.0111286471611833 0.00783637645952511 0.00912533649678332 0.00574844791906185 0.0138064337981499 0.0157050589921278 0.00975197477489192 0.0125722906713603 0.00808119989656064 0.00555123792605751 0.0049000392003136 0.00791389680278569 0.0115123373882344 0.0379003221527383 0.0184040611628299 0.0153460535065732 0.00720824623369134 0.00636902108145978 0.00722824073655773 0 0.0224592925322852
"ternura" 0.00505847598235604 0 0 0.0344906875143711 0.0216958245399499 0.0117787942440959 0.00325065825829731 0.00838152711424021 0.0177786397724334 0.0166537137781725 0 0 0.00383744579607813 0.043585370475649 0.0122693741085533 0.0153460535065732 0 0.000909860154494254 0.0171670717493246 0.00517571554267377 0.0262025079543328
"ánimo" 0.00505847598235604 0 0.00912533649678332 0.00574844791906185 0.00788939074179996 0.0157050589921278 0.00650131651659461 0.0125722906713603 0.0145461598138092 0.011102475852115 0.00980007840062721 0 0.0191872289803907 0.00189501610763691 0.0345076146803061 0.00511535116885774 0 0.00727888123595403 0.00722824073655773 0.0103514310853475 0.0262025079543328
"color" 0.00404678078588483 0.0313455058381005 0.00912533649678332 0.0287422395953093 0.00788939074179996 0.0098156618700799 0.0292559243246757 0.00419076355712011 0.00323247995862426 0.011102475852115 0.0049000392003136 0 0.0191872289803907 0.0360053060451014 0.0130362099903379 0.020461404675431 0.0144164924673827 0.00909860154494254 0.012649421288976 0.0155271466280213 0.00748643084409508
"cuyos" 0.00910525676824086 0 0.0228133412419583 0.0114968958381237 0.0177511291690499 0.0098156618700799 0.00325065825829731 0.0251445813427206 0.0161623997931213 0.00555123792605751 0.0049000392003136 0 0.0268621205725469 0.00758006443054766 0.0283729276260295 0.0102307023377155 0.0144164924673827 0.00454930077247127 0.00451765046034858 0 0.0149728616881902
"dejando" 0.0121403423576545 0.00783637645952511 0.02737600949035 0.0114968958381237 0.00986173842724996 0.00785252949606392 0.00975197477489192 0.00419076355712011 0.0113136798551849 0.00555123792605751 0 0.0316555872111428 0.00383744579607813 0.00758006443054766 0.0138030458721224 0.0255767558442887 0.021624738701074 0.0200169233988736 0.00993883101276688 0.00517571554267377 0.0149728616881902
"ideas" 0.0182105135364817 0 0 0.0344906875143711 0.0256405199108499 0.00785252949606392 0.00325065825829731 0.0167630542284804 0.00323247995862426 0 0.0196001568012544 0 0.0153497831843125 0.0113700966458215 0.00536785117249206 0.00511535116885774 0 0.0154676226264023 0.0216847222096732 0.0103514310853475 0.00748643084409508
"pobres" 0.0111286471611833 0 0.00912533649678332 0.0632329271096804 0.00788939074179996 0.0117787942440959 0.0130026330331892 0.0335261084569609 0.0339410395655547 0.02220495170423 0.0196001568012544 0.00791389680278569 0.0191872289803907 0.0113700966458215 0.0038341794089229 0.00511535116885774 0.0504577236358394 0.00272958046348276 0.00903530092069716 0.0103514310853475 0
"río" 0.00303508558941362 0 0.0456266824839166 0 0.00394469537089998 0.0314101179842557 0.0130026330331892 0 0.0662658391517973 0.011102475852115 0.0049000392003136 0.00791389680278569 0.00383744579607813 0.022740193291643 0.00230050764535374 0.0102307023377155 0.0144164924673827 0.0109183218539311 0.00271059027620915 0 0
"aires" 0.0839707013071102 0.0940365175143014 0.0182506729935666 0 0.00197234768544999 0.00392626474803196 0.00325065825829731 0 0 0 0 0 0.00383744579607813 0.00189501610763691 0.00306734352713832 0 0 0.000909860154494254 0.00180706018413943 0 0.00748643084409508
