"ne0005" "ne0006" "ne0009" "ne0024" "ne0039" "ne0043" "ne0044" "ne0061" "ne0063" "ne0066" "ne0067" "ne0068" "ne0072" "ne0075" "ne0106" "ne0111" "ne0112" "ne0113" "ne0116" "ne0118" "ne0143" "ne0146" "ne0149" "ne0151" "ne0162" "ne0166" "ne0171" "ne0175" "ne0180" "ne0182" "ne0183" "ne0186" "ne0193" "ne0200" "ne0231" "ne0233" "ne0237" "ne0243" "ne0244" "ne0245" "ne0253" "ne0256" "ne0260" "ne0266" "ne0284" "ne0285" "ne0286" "ne0289" "ne0291" "ne0301" "ne0304" "ne0320" "ne0327" "ne0328" "ne0329"
"contra" 0.0361746282580965 0.0443169548611671 0.0263824022246782 0.0273776615944397 0.0381623696586713 0.0156372165754496 0.0403307118370639 0.0163309744148067 0.0225748194014448 0.0418838421444527 0.0218400218400218 0.0382531080650303 0.0310366232153942 0.0312812812812813 0.0936079165552287 0.0312520927740697 0.0670676754762853 0.0415718103533604 0.00994365263506795 0.0435038513703713 0.0873293108923468 0.0473501455578549 0.0265911983133583 0.0660140704275826 0.034983939191553 0.0363789816795448 0.026298753843664 0.0554338714475001 0.0884319902724811 0.0829144426594808 0.0301559628704707 0.066657778962805 0.0702188017863663 0 0.0311890053725577 0.0259626462427183 0.0468429469059426 0.0583890462149301 0.0237508535462993 0.0414725520826133 0.0440674231574309 0.0509668409732628 0.0511848851932005 0.0838897252324205 0.0410857596756964 0.0501267912956301 0.0357959939613715 0.0322760482380212 0 0.0647388864911524 0.0236924717171119 0.0874699322108025 0.0679021414985328 0.059150694609893 0.0257091438855086
"mientras" 0.0247510614397502 0.03666220811242 0.0263824022246782 0.0300271127164822 0.0594883997620464 0.0547302580140735 0.020165355918532 0.0244964616222101 0.0693369453044376 0.0418838421444527 0.0546000546000546 0.0318775900541919 0.0758673011931857 0.0907157157157157 0.0401176785236694 0.0334843851150747 0.050300756607214 0.0296941502524003 0.0447464368578058 0.0511810016122016 0.0396951413147031 0.0885623092841359 0.0379874261619404 0.0188611629793093 0.0667875202747829 0.0596615299544535 0.0202298106489723 0.0162245477407317 0.0165809981760902 0.057003679328393 0.0490034396645149 0 0.0196612645001826 0.145605824232969 0.0593597199026098 0.014603988511529 0.0226138364373516 0.0423320585058243 0.0578927055191046 0.0290307864578293 0.0575324691222014 0.0570828618900543 0.067348533148948 0.0873372481871775 0.0205428798378482 0.0206404434746712 0.0233452134530683 0.0293418620345647 0.0140805406927626 0.0561070349589987 0.0272463424746787 0.0656024491581019 0.0345467035694289 0.0546322387716372 0.0385637158282629
"aquellos" 0.0304628448489233 0.0298132241793306 0.0399301222859995 0.0653531276770496 0.0662229355841649 0.0156372165754496 0.025206694898165 0.0190528034839412 0.0274122807017544 0.0186150409530901 0.0259350259350259 0.0302837105514823 0.0310366232153942 0.023460960960961 0.0133725595078898 0.0267875080920597 0.0356297025967766 0.0475106404038404 0.0298309579052038 0.00255905008061008 0.0423414840690166 0.0429658728210165 0.0189937130809702 0.0301778607668949 0.015901790541615 0.0145515926718179 0.0546204887522253 0.0500256888672562 0.0110539987840601 0.0362750686635228 0.0527729350233238 0.0304721275258537 0.0449400331432744 0.0208008320332813 0.0211280358975391 0.0438119655345871 0.0597651391558578 0.0218958923305988 0.0133598551197934 0.0387077152771058 0.0685493249115591 0.0519861777927281 0.0188575892817054 0.0333260552293177 0.0369771837081268 0.0516011086866781 0.042021384215523 0.0733546550864118 0.0211208110391439 0.0496331463098835 0.031984836818101 0.0437349661054013 0.0671079644049827 0.0842075860765837 0.0931956465849687
"fuera" 0.0533099784856158 0.0644610252526066 0.0648864487147492 0.072418330669163 0.0246932980144344 0.0703674745895231 0.0554547287759629 0.0217746325530757 0.032249742002064 0.0604988830975428 0.0586950586950587 0.0860694931463181 0.0241395958341955 0.023460960960961 0.0334313987697245 0.0491104315021095 0.073355270052187 0.00989805008413343 0.0430891614186278 0.0486219515315915 0.00529268550862708 0.0613798183157378 0.0322893122376493 0.0245195118731021 0.028623222974907 0.0130964334046361 0.0222527917138696 0.0283929585462805 0.0552699939203007 0.0829144426594808 0.0895255147717099 0.0647532709924391 0.0140437603572733 0.0104004160166407 0.0352133931625651 0.0373213039739075 0.0452276728747032 0.0423320585058243 0.0475017070925986 0.0414725520826133 0.0318264722803667 0.039754135959145 0.0422050807733408 0.0287293579563084 0.0342381330630803 0.0427552043403904 0.0264579085801441 0.00880255861036941 0.0563221627710504 0.0517911091929219 0.0734466623230468 0.0218674830527006 0.026604932633928 0.0238245853289847 0.0310652155283229
"lado" 0.032366772651981 0.0322305126263033 0.0228172127348569 0.0362091653345815 0.0527538639399279 0 0.0453720508166969 0.0517147523135547 0.0773993808049536 0.0674795234549516 0.0832650832650833 0.0478163850812879 0.0413821642871922 0.048485985985986 0.0468039582776143 0.0580396008661294 0.050300756607214 0.0296941502524003 0.0778919456413656 0.0486219515315915 0.0582195405948979 0.0368278909894427 0.0341886835457464 0.0245195118731021 0.03180358108323 0.0654821670231807 0.0687813562065059 0.0351531867715854 0.0110539987840601 0.057003679328393 0.0433491966263017 0.0285676195554878 0.0196612645001826 0.031201248049922 0.0543292351651005 0.0292079770230581 0.0387665767497456 0.0335737015735848 0.060861562212392 0.0511494809018898 0.0269300919295411 0.0326187782228882 0.0475929634252566 0.0505636700031028 0.0328686077405571 0.053075426077726 0.0513594695967503 0.0293418620345647 0.0140805406927626 0.0410012947777298 0.0580465557069241 0.0874699322108025 0.0361350577565291 0.0410768712568701 0.0332076441854486
"grandes" 0.0228471336366925 0.0217555960227547 0.0377910085921067 0.0441575187007092 0.0269381432884738 0.0390930414386239 0.025206694898165 0.0258573761567774 0.0467621259029928 0.0418838421444527 0.0395850395850396 0.0398469875677399 0.0103455410717981 0.0203328328328328 0.0401176785236694 0.0602718932071344 0.0272462431622409 0.0178164901514402 0.0729201193238316 0.0460629014509814 0.0423414840690166 0.0236750727789274 0.0322893122376493 0.028291744468964 0.022262506758261 0.0480202558169992 0.0748502994011976 0.0270409129012195 0.0165809981760902 0.0518215266621755 0.0753899071761768 0.0228540956443903 0.0393225290003651 0.0728029121164847 0.0261585206350484 0.0584159540461162 0.0856095236556882 0.0642279508364231 0.0742214173321854 0.0442373888881209 0.0624288494730271 0.0968369978491993 0.0610626700550462 0.0861880738689252 0.0136952532252321 0.0191661260836233 0.0326832988342957 0.0322760482380212 0.0563221627710504 0.0712127751402676 0.0710774151513357 0.0656024491581019 0.0297816410081284 0.0410768712568701 0.0364212871711372
"hace" 0.0495021228795004 0.0471371247159686 0.0641734108167849 0.043274368326695 0.0527538639399279 0 0.0554547287759629 0.0149700598802395 0.0386996904024768 0.0465376023827252 0.0327600327600328 0.0573796620975454 0.0655217601213877 0.0453578578578579 0 0.0825948166171842 0.025150378303607 0.075225180639414 0.0464037122969838 0.0690943521764721 0.0714512543664655 0.0473501455578549 0.102566050637239 0.0377223259586186 0.054066087841491 0.0320135038779994 0.0242757727787668 0.0378572780617074 0.0193444978721052 0.0466393739959579 0.0282712151910663 0.0342811434665854 0.0758363059292756 0.031201248049922 0.0472865565325875 0.014603988511529 0.0258443844998304 0.0218958923305988 0.035626280319449 0.0387077152771058 0.0232578066664218 0.0570828618900543 0.0107757653038317 0.0275801836380561 0.0273905064504643 0.0206404434746712 0.028014256143682 0.0440127930518471 0.168966488313151 0.0410012947777298 0.0296155896463899 0.0218674830527006 0.0647254331243324 0.0435414835322823 0.0267803582140715
"alguna" 0.0533099784856158 0.048345768939455 0.0406431601839638 0.0538721728148652 0.0213260301033751 0.00781860828772478 0.0655374067352289 0.00952640174197061 0.056437048503612 0.0558451228592703 0.0436800436800437 0.0605674211029646 0.058624732740189 0.0531781781781782 0.0267451190157796 0.0692010625711543 0.0544924863244818 0.0712659606057607 0.0795492210805436 0.0358267011285411 0.034402455806076 0.0236750727789274 0.0379874261619404 0.0301778607668949 0.0795089527080749 0.0334686631451812 0.0465285644926363 0.0459695519320732 0.0635604930083458 0.0362750686635228 0.0216745983131508 0.0285676195554878 0.00561750414290931 0.0208008320332813 0.0734450771676359 0.0275853116328882 0.0306902065935486 0.0379528800397046 0.0445328503993112 0.0400901336798595 0.0330505673680732 0.0254834204866314 0.0152656675137616 0.0310277065928131 0.0287600317729875 0.0324349826030548 0.0186761707624547 0.0528153516622165 0.0281610813855252 0.0323694432455762 0.0604158028786353 0 0.0412972088646047 0.0529891639213624 0.0792698603136516
"parece" 0.0666374731070198 0.0640581438447779 0.0491996149595351 0.062703676555007 0.0718350487692636 0.00781860828772478 0.226860254083485 0.0190528034839412 0.0048374613003096 0.0325763216679077 0.0354900354900355 0.058973541600255 0.10690392440858 0.0609984984984985 0.0133725595078898 0.158492756211353 0.0607800809003835 0.112837770959121 0.0314882333443818 0.0844486526601326 0.0635122261035249 0.0219213636841921 0.0284905696214553 0.026405628171033 0.044525013516522 0.0363789816795448 0.0424826023628419 0.0108163651604878 0.0165809981760902 0.0518215266621755 0.0292135890307685 0.0571352391109757 0.0505575372861837 0.031201248049922 0.0442682656900819 0.030830642413228 0.0387665767497456 0.0277347969520918 0.0534394204791735 0.0428549704853671 0.0257059968418347 0.0366961255007492 0.00808182397787376 0.0229834863650467 0.0232819304828946 0.0250633956478151 0.0264579085801441 0.0528153516622165 0.0422416220782878 0.0453172205438066 0.0426464490908014 0.0218674830527006 0.0297816410081284 0.0312184221552213 0.0235667152283829
"cuanto" 0.0495021228795004 0.0499572945707701 0.0342258191022853 0.0273776615944397 0.0538762865769477 0.00781860828772478 0.00504133897963299 0.00544365813826892 0.0096749226006192 0.00232688011913626 0.00273000273000273 0.00318775900541919 0.0448306779777916 0.0344094094094094 0.0468039582776143 0.0156260463870348 0.00419172971726783 0.0217757101850935 0.00497182631753397 0.00255905008061008 0.034402455806076 0.0999614183999158 0.0398867974700374 0.0716724193213754 0.0795089527080749 0.0116412741374543 0.0141608674542806 0.0648981909629269 0.0635604930083458 0.0466393739959579 0.128162842199501 0.0323766354962196 0.0449400331432744 0 0.0593597199026098 0.0178493192918688 0.0145374662811546 0.0102180830876128 0.00890657007986224 0.0138241840275378 0.0342746624557796 0.0193673995698399 0.0233474914916353 0.0344752295475701 0.0397162343531732 0.0324349826030548 0.042021384215523 0.0381444206449341 0.0211208110391439 0.0258955545964609 0.0165847302019783 0 0.0865653031969599 0.0735275995497975 0.0589167880709572
"dar" 0.0399824838642119 0.0491515317551126 0.0434953117758209 0.0609373758069787 0.0134690716442369 0.0390930414386239 0 0.00816548720740337 0.0467621259029928 0.0349032017870439 0.0723450723450723 0.0494102645839974 0.0241395958341955 0.025025025025025 0.0133725595078898 0.0334843851150747 0.0586842160417496 0.031673760269227 0.0331455087835598 0.033267651047931 0.0238170847888218 0.0499807091999579 0.0322893122376493 0.0660140704275826 0.0763285945997519 0.0567512114200899 0.0505745266224308 0.0351531867715854 0.0138174984800752 0.0466393739959579 0.0301559628704707 0.0323766354962196 0.0252787686430919 0 0.0694206893776284 0.0519252924854366 0.0581498651246184 0.0656876769917963 0.035626280319449 0.0345604600688444 0.0220337115787154 0.0305801045839577 0.035021237237453 0.0459669727300934 0.0465638609657893 0.0368579347761986 0.0466904269061367 0.0264076758311082 0.0070402703463813 0.0798446266724212 0.0414618255049458 0.0218674830527006 0.0452680943323552 0.0332722657180648 0.0407061444853886
"capitán" 0 0.0149066120896653 0.00356518948982138 0.00176630074802837 0 0 0 0.0122482308111051 0.0048374613003096 0.0116344005956813 0.00682500682500682 0 0 0.0281531531531532 0 0.00446458468200996 0.0691635403349192 0 0.00165727543917799 0.033267651047931 0 0.0780400547157238 0.0455849113943285 0.00188611629793093 0 0.0203722297405451 0.0101149053244862 0 0.00552699939203007 0.108825205990568 0.00471186919851105 0 0.0224700165716372 0 0.0171036481075316 0.348873058886527 0.21644672018608 0.0554695939041836 0.311729952795179 0.0691209201376889 0.00122409508770641 0.00713535773625679 0.0116737457458177 0.0114917431825234 0.00958667725766249 0.0103202217373356 0.0108944329447652 0.0293418620345647 0.0211208110391439 0.0107898144151921 0.232186222827696 0 0.124685803687364 0.0225922791912786 0.00428485731425144
"otras" 0.0418864116672696 0.0382737337437352 0.0413561980819281 0.0388586164566241 0.04377448284377 0.0390930414386239 0.0453720508166969 0.0217746325530757 0.0451496388028896 0.0255956813104989 0.03003003003003 0.0382531080650303 0.0275881095247948 0.0656906906906907 0.00668627975394491 0.0334843851150747 0.0209586485863392 0.00593883005048006 0.0580046403712297 0.0307086009673209 0.034402455806076 0.052611272842061 0.0436855400862315 0.0471529074482733 0.054066087841491 0.0887647152980894 0.0364136591681502 0.0446175062870122 0.0497429945282706 0.0518215266621755 0.0669085426188569 0.0342811434665854 0.0252787686430919 0.0208008320332813 0.0643902046401191 0.0438119655345871 0.0274596585310698 0.017516713864479 0.0326574236261616 0.0428549704853671 0.035498757543486 0.0336381150423534 0.0619606504970322 0.0574587159126168 0.0397162343531732 0.0412808869493425 0.070035640359205 0.0264076758311082 0.0915235145029569 0.0302114803625378 0.0308002132322455 0.0874699322108025 0.0242224013532778 0.0283430411672404 0.0589167880709572
"modo" 0.0361746282580965 0.0427054292298519 0.0449213875717494 0.043274368326695 0.0426520602067502 0 0.015124016938899 0.0231355470876429 0.0257997936016512 0.0116344005956813 0.015015015015015 0.00956327701625757 0.0551762190495896 0.0422297297297297 0.0133725595078898 0.0156260463870348 0.00838345943453566 0.0257349302187469 0.0232018561484919 0.0102362003224403 0.0105853710172542 0.0762863456209884 0.0170943417728732 0.0433806748524114 0.054066087841491 0.0625718484888171 0.0424826023628419 0.0635461453178659 0.0386889957442105 0.0207286106648702 0.0866983932526033 0.039994667377683 0.0308962727860012 0 0.0593597199026098 0.0129813231213591 0.0016152740312394 0.00875835693223951 0.0118754267731497 0.00414725520826133 0.0220337115787154 0.0265027573060967 0.0260414328175932 0.0563095415943645 0.0301295570955107 0.0309606652120068 0.042021384215523 0.0674862826794988 0.0352013517319065 0.0151057401812689 0.00947698868684476 0.0218674830527006 0.0853740375566348 0.0681876062864044 0.0707001456851487
"familia" 0.0114235668183462 0.0592235669508324 0.0406431601839638 0.0494564209447943 0.00897938109615795 0 0.025206694898165 0.0326619488296135 0.0338622291021672 0.053518242740134 0.0395850395850396 0.0653490596110934 0.0482791916683909 0.0391016016016016 0.00668627975394491 0.0825948166171842 0.0461090268899461 0.0178164901514402 0.0381173351010938 0.0307086009673209 0.0238170847888218 0.0420890182736488 0.0189937130809702 0.0132028140855165 0.015901790541615 0.0669373262903625 0.0161838485191779 0.0108163651604878 0.0082904990880451 0.0155464579986526 0.0424068227865994 0.00380901594073171 0.0477487852147291 0.0104004160166407 0.065396301587621 0.0405666347542473 0.0129221922499152 0.0335737015735848 0.0341418519728053 0.037325296874352 0.0648770396484399 0.0764502614598942 0.0763283375688077 0.024132660683299 0.0246514558054178 0.0176918086925753 0.0171198231989168 0.0205393034241953 0.0211208110391439 0.00863185153215365 0.0544926849493573 0 0.0532098652678561 0.0546322387716372 0.0289227868711972
"quién" 0.0418864116672696 0.0406910221907079 0.0456344254697137 0.0565216239369077 0.0583659771250267 0.0156372165754496 0.015124016938899 0.0272182906913446 0.04031217750258 0.0767870439314966 0.0505050505050505 0.0414408670704495 0.100006897027381 0.0672547547547548 0.0334313987697245 0.0245552157510548 0.0565883511831157 0.0653271305552806 0.0281736824660259 0.0255905008061008 0.034402455806076 0.0640103819578408 0.0284905696214553 0.0169750466813784 0.0572464459498139 0.0247377075420905 0.052597507687328 0.056785917092561 0.0303984966561654 0.00518215266621755 0.0339254582292796 0.039994667377683 0.0393225290003651 0.031201248049922 0.0452743626375838 0.0292079770230581 0.0371513027185062 0.0423320585058243 0.0311729952795179 0.0663560833321813 0.0257059968418347 0.0326187782228882 0.0314293154695091 0.0333260552293177 0.0273905064504643 0.0162174913015274 0.0186761707624547 0.0293418620345647 0.0492818924246691 0.0237375917134225 0.0402772019190902 0.0874699322108025 0.0532098652678561 0.0295753473049465 0.0342788585140115
