"ne0007" "ne0008" "ne0013" "ne0014" "ne0016" "ne0017" "ne0018" "ne0026" "ne0029" "ne0039" "ne0040" "ne0045" "ne0048" "ne0053" "ne0066" "ne0079" "ne0081" "ne0084" "ne0085" "ne0110" "ne0112" "ne0113" "ne0118" "ne0120" "ne0141" "ne0143" "ne0155" "ne0160" "ne0166" "ne0169" "ne0170" "ne0182" "ne0185" "ne0192" "ne0221" "ne0223" "ne0226" "ne0228" "ne0233" "ne0237" "ne0243" "ne0244" "ne0245" "ne0266" "ne0284" "ne0285" "ne0286" "ne0304" "ne0307" "ne0311" "ne0318"
"qué" 0.340385421030582 0.350825902645812 0.340282770189312 0.169635284139101 0.245989304812834 0.150142376391406 0.302804048448648 0.270611108191897 0.389149376411853 0.244688134870304 0.435894074462507 0.482107693352346 0.35584420635075 0.23517422490495 0.321109456440804 0.421239849289743 0.31666378266136 0.376252195793572 0.290027515430951 0.563027838598686 0.238928593884266 0.271206572305256 0.268700258464058 0.405109608285145 0.235015343977003 0.293744045728803 0.385751023907039 0.342278395780437 0.144060767450998 0.175036320036408 0.190704516972702 0.31611131263927 0.26604973973395 0.37072200370722 0.387530808699292 0.299462255948995 0.242977108998679 0.354428614590838 0.129813231213591 0.153451032967743 0.182465769421656 0.249383962236143 0.284778190967278 0.109171560233972 0.150647785477553 0.175443769534705 0.149409366099637 0.220339986969141 0.292095174344307 0.311705912248009 0.34900566311076
"sin" 0.259216589861751 0.29235491887151 0.273184759166068 0.312486049729923 0.320855614973262 0.155319699715247 0.215696034511366 0.320529662130209 0.27145541866778 0.267136587610699 0.262191924488726 0.169756230053643 0.180838858965135 0.278289499470858 0.188477289650037 0.280826566193162 0.318394185845302 0.320467169918815 0.364393545028631 0.218955270566156 0.186531972418418 0.273186182322083 0.150983954755995 0.545591165996929 0.295225886648798 0.243463533396846 0.332174492808839 0.35069507764389 0.273569942230177 0.278307748857888 0.316024628126192 0.124371663989221 0.307981492192019 0.222659252226593 0.227868115515183 0.293022207433963 0.348125097688165 0.345132126339275 0.173625196748179 0.179295417467573 0.143053163226579 0.14398954962444 0.228099036454373 0.259713395925028 0.235558355473993 0.260954178215486 0.213219616204691 0.19901676242374 0.314915109839956 0.32864645095714 0.309495588041617
"usted" 0.0392752408881441 0.324838798746122 0.0287562904385334 0.0223204321235659 0 0 0.194956031192965 0.199674215753245 0.105038693470516 0.143670097538527 0.226140534871526 0.516058939363075 0.0758356505337663 0.0862305491318152 0.470029784065525 0.51250848330252 0.00519120955182558 0.528177372643973 0.247886765325599 0.104264414555312 0.362584620543667 0.562209244778779 0.637203470071909 0.13068051880166 0.186458454725556 0.550439292897216 0.459567577864559 0.293181084910292 0.146971085985361 0.127776513626578 0 0.601129709281235 0.218334297281666 0.593381255933813 0 0.222181673768609 0.0852551259644486 0.0755339670439491 0.14441721972512 0.140528840717828 0.185385221732403 0.558145058338034 0.352516692702213 0.29533779979085 0.171190665315402 0.319926873857404 0.202325183259926 0.148077948231949 0.438142761516461 0.0796205319329155 0.138285262741999
"ya" 0.248743192291579 0.224138771134824 0.258806613946801 0.191955716262667 0.197860962566845 0.170851669686772 0.253028040484486 0.144501077189848 0.243613837265957 0.166118550278922 0.249082328264289 0.271609968085829 0.227506951601299 0.258691647395445 0.19313104988831 0.315929886967307 0.254369268039453 0.284859706594502 0.215661485833271 0.212004309595802 0.129943621235303 0.209838661783629 0.143306804514164 0.251559998693195 0.275803130948219 0.312268445008998 0.200019049433279 0.231458751244968 0.109136945038634 0.327317918468082 0.207050618427505 0.145100274654091 0.174956622325043 0.42949500429495 0.30072390755065 0.195348138289308 0.163405658098527 0.23589838938341 0.123322569652912 0.1066080860618 0.129915627828219 0.133598551197934 0.167272626733207 0.143646789781542 0.238297406119039 0.305183699946925 0.317494902961729 0.125570100100693 0.284488529179091 0.338810774182619 0.197550375345713
"cuando" 0.191139505655635 0.243629099059592 0.268392044092979 0.312486049729923 0.288770053475936 0.217447579601346 0.269620043139207 0.168146708002732 0.275251997949847 0.199791229389514 0.294965915049816 0.19012697766008 0.149726797207692 0.20381766158429 0.26759121370067 0.163815496946011 0.169579512026302 0.170915823956701 0.133858853275824 0.173774024258854 0.217969945297927 0.150450361278828 0.174015405481485 0.3070992191839 0.217534863846483 0.304329416746057 0.215496713972759 0.138875250746981 0.234280642016269 0.266055206455339 0.245191521822045 0.191739648650049 0.174956622325043 0.345856503458565 0.130210351722962 0.168514602810008 0.153459226736008 0.154554117182234 0.267739789378032 0.230984186467234 0.216039470995241 0.185553543330463 0.172802300344222 0.190762936829888 0.165712564025309 0.204930117355664 0.188318055188085 0.265355683231653 0.23732732915475 0.26257834999153 0.125115237718952
"ella" 0.219941348973607 0.3183420227712 0.215672178289001 0.160707111289675 0.197860962566845 0.0776598498576236 0.194956031192965 0.315275077505123 0.269557129026747 0.164996127641902 0.314630309386471 0.495688191756637 0.149726797207692 0.195978520754125 0.130305286671631 0.102969740937493 0.152275480186884 0.125813037079238 0.215661485833271 0.326695165606645 0.111080837507598 0.0435514203701871 0.168897305320265 0.352837400764481 0.223361690556656 0.0714512543664655 0.371463948947519 0.304403327394897 0.414720391146811 0.817419614570023 0.277883724731652 0.0414572213297404 0.131578947368421 0.088159500881595 0.17516392553208 0.267262013373834 0.269974565554087 0.42182815441467 0.045434630924757 0.0936858938118852 0.105100283186874 0.124691981118071 0.134094585067116 0.0735471563681495 0.116409652414473 0.138585834758507 0.0871554635581218 0.133862465201682 0.168867522667803 0.342198881924445 0.460950875806664
"o" 0.272308336824466 0.303724276827624 0.0287562904385334 0.0223204321235659 0.0106951871657754 0.0103546466476831 0.0124440019910403 0.152382954127476 0.248675942975379 0.268259010247719 0.173702149973781 0.224078223670809 0.178894355105295 0.17246109826363 0.169862248696947 0.311249444197421 0.282055718982523 0.194654132839576 0.237971294712575 0.281513919299343 0.176052648125249 0.102939720874988 0.148424904675384 0.202554804142572 0.151497494464515 0.21700010585371 0.263120297171159 0.152903053852736 0.243011597619359 0.140029056029126 0.272435024246717 0.207286106648702 0.00144592249855408 0.210226502102265 0.0883570243834385 0.385329569482757 0.0142091876607414 0.23589838938341 0.322910412643809 0.274596585310698 0.253992351034946 0.191491256717038 0.284778190967278 0.00114917431825234 0.339642279985757 0.274223034734918 0.28792429925451 0.244032458686252 0.00304265806608653 0 0.0460950875806664
"todo" 0.439882697947214 0.219266189153633 0.115025161754134 0.165171197714388 0.171122994652406 0.113901113124515 0.103700016592003 0.265356523566812 0.215139492650455 0.162751282367863 0.278578919769271 0.230868472872954 0.221673440021778 0.305726492376436 0.17451600893522 0.175516603870726 0.171309915210244 0.179224232065708 0.220619221139783 0.22590623153651 0.134135350952571 0.134613481144215 0.135629654272334 0.258094024633278 0.186458454725556 0.166719593521753 0.255976759691399 0.176750319132521 0.180439749130542 0.23629903204915 0.37596033346047 0.160646732652744 0.229901677270098 0.213617252136173 0.271271566089504 0.182468041259244 0.17477300822712 0.213819229785948 0.14441721972512 0.167988499248898 0.145972615537325 0.138051836237865 0.200450668399298 0.166630276146589 0.172560190637925 0.151854691277938 0.158747451480865 0.171770419949061 0.185602142031279 0.162629171607657 0.302910575530093
"él" 0.117825722664432 0.193279085253943 0.0143781452192667 0.0312486049729923 0.0374331550802139 0.0310639399430494 0.0331840053094409 0.139246492564763 0.229060283351367 0.26040205178858 0.180256948085999 0.319141712500849 0.175005347385615 0.164621957433465 0.23036113179449 0.126371954786923 0.10209378785257 0.136495276076532 0.143774323888848 0.333646126576999 0.176052648125249 0.130654261110561 0.189369705965146 0.101277402071286 0.409820145282213 0.195829363819202 0.252404990951519 0.138875250746981 0.254652871756814 0.491852059302305 0.0653844058192121 0.0932787479919158 0.118565644881434 0.100592251005923 0.09300739408783 0.222181673768609 0.137829120309192 0.465986473609594 0.207701169941746 0.18737178762377 0.216039470995241 0.145473977971083 0.257129822912203 0.267757616152794 0.131474430962228 0.104676534764404 0.0778173781768945 0.191909020908606 0.179516825899105 0.201592410638658 0.0592651126037139
"muy" 0.0968789275240888 0.180285533304098 0.153366882338845 0.142850765590822 0.112299465240642 0.134610406419881 0.132736021237763 0.422994062319374 0.269557129026747 0.180710044560179 0.154037755637126 0.33272221090514 0.274175044237463 0.442911456904323 0.148920327624721 0.290187451732934 0.140162657899291 0.135308360632389 0.126422250316056 0.330170646091822 0.205394756146124 0.287043452439869 0.220078306932467 0.0849423372210788 0.0932292273627782 0.203768392082142 0.163110772454519 0.0603195533547491 0.0785786004278168 0.143529782429854 0.283332425216586 0.134735969321656 0.348467322151533 0.178579501785795 0.167413309358094 0.264041989116318 0.0483112380465209 0.0883166383898482 0.240154477745144 0.32305480624788 0.202901935596882 0.192975685063682 0.331780416660907 0.0723979820498972 0.131474430962228 0.138585834758507 0.197656140569312 0.217970739797429 0.203858090427798 0.089784855158394 0.0460950875806664
"dos" 0.13353581901969 0.141304877454563 0.26359932901989 0.18302754341324 0.176470588235294 0.222624902925188 0.207400033184005 0.144501077189848 0.13288027487234 0.227851795315008 0.154037755637126 0.0543219936171657 0.143893285628172 0.105828401207228 0.28620625465376 0.182537268025555 0.109015400588337 0.131747614299957 0.13633772092908 0.159872102318145 0.291325215350114 0.237553202019202 0.248227857819178 0.0457381815805809 0.135959289904052 0.140256165978618 0.12977426421564 0.159916955405614 0.208087775206996 0.13302760322767 0.0653844058192121 0.300564854640618 0.186524002313476 0.15823500158235 0.182914541706066 0.171734627067524 0.179035764525342 0.276570525483998 0.348873058886527 0.279442407404416 0.277347969520918 0.234539678769706 0.183861647566252 0.194210459784645 0.179407817250541 0.132688565194315 0.127620500210107 0.244032458686252 0.114099677478245 0.0813145858038286 0.158040300276571
"porque" 0.301110180142438 0.242004905065861 0.110232446681045 0.11160216061783 0.112299465240642 0.0517732332384157 0.116144018583043 0.126110031002049 0.182868568752887 0.221117259492889 0.229417933927635 0.14259523324506 0.161393820366733 0.211656802414455 0.134959046909903 0.180197046640612 0.204187575705139 0.164981246735983 0.193351676953967 0.170298543773677 0.108984972648964 0.150450361278828 0.0793305524989124 0.280963115423568 0.081575573942431 0.2540489044141 0.227402609772359 0.0953890611191381 0.0451099372826356 0.241550121650242 0.223396719882308 0.176193190651397 0.0997686524002313 0.70979700709797 0.384430562229697 0.111627507593891 0.194665870952158 0.183605642968369 0.108718581141383 0.0936858938118852 0.0948822000992614 0.086096844105335 0.125800074650594 0.0425194497753364 0.0808019940288696 0.106150852155452 0.0855991159945839 0.0852928981816028 0.16278220653563 0.23547348805692 0.29632556301857
"sobre" 0.219941348973607 0.282609754909126 0.508027797747424 0.428552296772466 0.358288770053476 0.455604452498058 0.215696034511366 0.281120277442068 0.135411327727051 0.196423961478455 0.144205558468799 0.0814829904257486 0.138059774048651 0.133265394112805 0.130305286671631 0.0959490767826636 0.143623464267174 0.16735507762427 0.153689794501872 0.0799360511590727 0.0775469997694549 0.158368801346135 0.0818896025795225 0.147015583651867 0.269976304238045 0.240817190642532 0.180969616153919 0.117833546088347 0.184805226932088 0.246801211251335 0.119871410668556 0.326475617971705 0.25882012724118 0.165016501650165 0.254220210506735 0.128800970300643 0.125040851414525 0.112719920050201 0.162266539016989 0.151835758936504 0.0832043908562754 0.0727369889855417 0.129947329858855 0.281547707971822 0.0958667725766249 0.079613139116589 0.0715919879227429 0.124385476514837 0.305787135641697 0.18634592580044 0.158040300276571
"ha" 0.198994553833264 0.118566161542335 0.0335490055116223 0.0803535556448373 0.13903743315508 0.0517732332384157 0.190808030529285 0.110346277126793 0.159456329846808 0.123466490072172 0.288411116937598 0.183336728457934 0.11861473545025 0.101908830792145 0.165208488458675 0.114670847862208 0.212839591624849 0.22432701894317 0.270196574204903 0.229381712021687 0.132039486093937 0.318717212709096 0.447833764106764 0.209088830082655 0.0563259915316785 0.198475706573515 0.215496713972759 0.444681358452453 0.0669373262903625 0.152281598431675 0.0926279082438838 0.134735969321656 0.111336032388664 0.318730503187305 0.275921935793896 0.201788186804341 0.200349546016454 0.0569409905408232 0.0778879387281549 0.096916441874364 0.0744460339240359 0.179615829943889 0.139624258678132 0.124110826371252 0.117779177736996 0.131214247803267 0.166529189298554 0.125570100100693 0.126270309742591 0.211756733864137 0.34900566311076
"tan" 0.235651445328865 0.216017801166171 0.158159597411934 0.156243024864961 0.122994652406417 0.072482526533782 0.0995520159283226 0.236456308128842 0.234755152274467 0.123466490072172 0.206476140534872 0.149385482447206 0.260563517218582 0.192058950339043 0.0791139240506329 0.262104795113618 0.285516525350407 0.194654132839576 0.168563000421408 0.250234594932749 0.098505648355794 0.138572701177868 0.115157253627453 0.418177660165311 0.163151147884862 0.206414734836456 0.200019049433279 0.140278031057556 0.123688537710452 0.127776513626578 0.299678526671389 0.114007358656786 0.18074031231926 0.193272751932728 0.136410844662151 0.245795184990394 0.156301064268156 0.181281520905478 0.0616612848264559 0.0597651391558578 0.0540098677488103 0.123207552771428 0.103681380206533 0.132155046599019 0.158864937412693 0.147431739104794 0.14007128071841 0.111354617070426 0.187123471064322 0.18634592580044 0.204135387857237
"te" 0.280163385002095 0.287482336890318 0.273184759166068 0.0357126913977055 0.0748663101604278 0.124255759772198 0.170068027210884 0.210183385003415 0.332833450394528 0.12907860325727 0.268746722600944 0.115434236436477 0.223617943881619 0.12542625328264 0.176842889054356 0.287847230347991 0.036338466862779 0.16735507762427 0.16112639746164 0.267611997358635 0.127847756376669 0.0613679105216272 0.0511810016122016 0.294031167303734 0.0951715029328361 0.0661585688578385 0.286932088770359 0.0462917502489935 0.0392893002139084 0.092769249619296 0.0762818067890808 0.0207286106648702 0.174956622325043 0.448709254487093 0.221667622575995 0.240428477894533 0.0809923696662262 0.174309154716806 0.0340759731935678 0.056534591093379 0.0437917846611976 0.035626280319449 0.0691209201376889 0.013790091819028 0.152017310800077 0.154803326060034 0.16186014660794 0.0722620387371913 0.152132903304327 0.537015077079451 0.230475437903332
"nos" 0.0418935902806871 0.0535984017931102 0.124610591900312 0.205347975536806 0.0641711229946524 0.0465959099145742 0.149328023892484 0.0735641847511954 0.201218701949543 0.234586331137126 0.091767173571054 0.0746927412236029 0.0777801543936065 0.0705522674714851 0.0814408041697692 0.184877489410498 0.141893061083232 0.156672838626976 0.175999603381175 0.090362492614604 0.169765053549347 0.156389191329308 0.189369705965146 0.267895063543402 0.0252495824107524 0.182597650047634 0.0607200685779598 0.315625569879501 0.0654821670231807 0.0297561744061893 0.0926279082438838 0.290200549308183 0.0650665124349335 0.116415751164158 0.128660228488165 0.085867313533762 0.360913366582832 0.0325377088804704 0.442987651516381 0.303671517873007 0.424780311213616 0.154380548050946 0.0677385017349351 0.0574587159126168 0.231449779506423 0.204930117355664 0.236564829657759 0.463187822069537 0.0806304387512931 0.035575131289175 0.230475437903332
