idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
rv0150,0.0054971691,0.0116935045,0.0003419434,0.0148454216,0.0285379451,0.0012704051,0.0009650987,0.0007801056,0.0346348917,0.0134983426,0.0479301075,0.0854085244,0.0188092594,0.001043609,0.0007696224,0.0145798816,0.0075037566,0.054100596,0.0159463672,0.0027896541,0.007294039,0.0090548638,0.0021725518,0.0083411802,0.0010319445,0.0027347809,0.0122931425,0.0005784124,0.0398272668,0.0003141961,0.0060786159,0.0101043527,0.0225910822,0.0074375646,0.0232978249,0.0058478314,0.0027013652,0.0273660233,0.0010220949,0.0061326656,0.0172294567,0.0304494496,0.0094399373,0.0186508519,0.2099557727,0.0034766605,0.0008581233,0.0547547579,0.0913817382,0.0066352476
rv0156,0.0070414534,0.0005983329,0.0049557396,0.0132456009,0.0321653898,0.0338217374,0.0016422071,0.2401510025,0.0010246876,0.00035226,0.2204925949,0.0369602808,0.0017125367,0.0050255976,0.008171409,0.0157031254,0.0093725855,0.0110153199,0.0165046851,0.0102329619,0.0276344275,0.0078960042,0.006895632,0.0023046743,0.0236472189,0.0047808038,0.0017828975,0.0190671933,0.0233693191,0.0006373948,0.003774969,0.0070837857,0.0069346548,0.0178422122,0.0081369581,0.0039607811,0.0063087569,0.0053258203,0.0010931963,0.0038005171,0.0064210063,0.0007377791,0.0123950866,0.0268286021,0.0044182898,0.021307654,0.0024837465,0.0384653933,0.0298674125,0.0046083048
rv0158,0.0060147457,0.0008740755,0.0022040909,0.007026106,0.0314884944,0.0126523642,0.0017245634,0.4485160944,0.0029425831,0.0022112748,0.097869448,0.0347499421,0.0042056958,0.0126544377,0.0042813127,0.0052207428,0.0070868631,0.0130783171,0.0168308059,0.0068329757,0.0124308718,0.001639918,0.032213528,0.0034034769,0.0016572119,0.0042909455,0.0026010767,0.0123812678,0.0077758112,0.0009831372,0.0047301956,0.0068670427,0.0032900035,0.0130902529,0.0037110646,0.0022387286,0.0043629191,0.0055114756,0.0031649123,0.0067089919,0.0094447756,0.0021547721,0.0099252834,0.00948308,0.0109989438,0.0110452635,0.0042507705,0.0532476303,0.0322335635,0.0056981524
rv0159,0.0118063339,0.0005367614,0.0019217415,0.0097502971,0.057308547,0.0085903998,0.0012703182,0.3355551107,0.0015171572,0.0005553886,0.1785580185,0.037381011,0.0025231183,0.0058866021,0.0035848686,0.0090158504,0.0066105365,0.0171806748,0.0150030087,0.0129421627,0.0150221331,0.0111979714,0.0372573297,0.0019395066,0.0017756743,0.0056442574,0.0025195386,0.0141481527,0.0064557381,0.0009142893,0.0027701561,0.0033201709,0.0032059168,0.0124656092,0.0065597517,0.0015656772,0.0101238889,0.0153540221,0.0022264918,0.010856794,0.0075468731,0.0019995306,0.0045262616,0.0153716039,0.0091615663,0.005781025,0.0013071298,0.0355433762,0.0265044978,0.009437159
rv0160,0.0093967254,0.0017156129,0.0031035225,0.0105314996,0.0353108923,0.0038682447,0.0017787025,0.333752001,0.0015230285,0.0013230695,0.1289105312,0.0425939833,0.0068371853,0.0031524139,0.0047443156,0.0050457093,0.0130371302,0.0173868009,0.0049933453,0.0144673468,0.0082715435,0.0239837154,0.0704737783,0.004712189,0.0035904467,0.0032114921,0.0040761634,0.0098518219,0.0047736555,0.0014501114,0.0071390549,0.0047656241,0.0047136163,0.0200520266,0.0034902512,0.0054125762,0.0080942656,0.0026937026,0.0032778134,0.0139247796,0.0098059399,0.0014880035,0.0070498184,0.0245082676,0.0067124782,0.0066272339,0.0026448068,0.0353943742,0.0382968334,0.0160415556
rv0161,0.0069608286,0.0025219187,0.0022927019,0.0069978497,0.0769668872,0.0088211995,0.0004710708,0.154989033,0.001475694,0.0005288918,0.3468665313,0.0566410417,0.0045742077,0.0074377535,0.0057325999,0.0047842005,0.0069536244,0.0109800604,0.0020590735,0.0073585694,0.0215337579,0.0064871714,0.0123033827,0.0033377606,0.0020691733,0.0025563201,0.00149599,0.0246215432,0.0131938392,0.00239236,0.0013835617,0.0028537207,0.0034535221,0.0089596152,0.0044412176,0.0017270603,0.0136472614,0.0041787928,0.0040822138,0.0031501049,0.0020741338,0.0013981092,0.0111794182,0.0322229386,0.008104663,0.0156823946,0.0024936284,0.0354488866,0.0285415915,0.0095721296
rv0163,0.0050264089,0.0011317558,0.0016443965,0.0030575917,0.0848619999,0.0100237417,0.0008303268,0.1714297856,0.0011094737,0.0006652828,0.4134906382,0.0560634108,0.00146292,0.00166118,0.0029074984,0.0076870462,0.0027649727,0.0197988137,0.0083591631,0.0022441466,0.0073363843,0.0028029911,0.0143898569,0.0015253599,0.0007108659,0.0023249958,0.0017193597,0.0045559618,0.008048943,0.0002759134,0.0014217577,0.0015655579,0.0021629253,0.0094645397,0.0036217079,0.0039096326,0.0129975405,0.0020524787,0.0024706186,0.0042520683,0.004349996,0.0020277326,0.0019833784,0.0047751743,0.0293434912,0.00722803,0.0031795412,0.0224390406,0.0370638386,0.0037797653
rv0164,0.015699712,0.0036391017,0.0005919449,0.0031556712,0.0242203676,0.0095557528,0.0053962503,0.2359320345,0.0008762075,0.0017890037,0.1539196744,0.0554299397,0.0012096444,0.0026354429,0.0015736977,0.002650721,0.0066020935,0.0096135751,0.0742285557,0.0133574386,0.0103297215,0.0022152067,0.0303918674,0.0048494718,0.026800495,0.0042842555,0.0015881097,0.0104145207,0.0157618317,0.0034096746,0.0034191042,0.0059429828,0.0079070294,0.0116242702,0.0079753499,0.0125232164,0.0174439375,0.0048139988,0.0024469126,0.0077665225,0.0160651072,0.0005269651,0.0045830271,0.0025159433,0.0192196078,0.0182245359,0.0028356256,0.078699569,0.036717991,0.0066263199
rv0166,0.0056466969,0.0103566333,0.0076703147,0.007493994,0.0048014177,0.0236810715,0.0028317125,0.0045632526,0.0416116268,0.0076532133,0.0081904677,0.0806679838,0.004313914,0.0065625029,0.0229582859,0.0153653622,0.0049981565,0.0238300245,0.0137999801,0.0013161914,0.0150979197,0.004576016,0.0023173539,0.0026984757,0.0069002456,0.0064714378,0.0065307307,0.009217564,0.0102031039,0.0023131973,0.0188021442,0.0018067301,0.0215648042,0.0094074294,0.0288694083,0.0038257537,0.018777571,0.0158914629,0.0067365265,0.0052625779,0.0075889244,0.0375563176,0.0565562078,0.0046299289,0.0581368164,0.3060907994,0.0050591603,0.0103008875,0.0053664874,0.0131312152
rv0170,0.0300886453,0.0015036179,0.0065350989,0.0077778145,0.0011820713,0.0091264252,0.0007049136,0.0008395436,0.0003986105,0.0005600117,0.0034438862,0.0526360569,0.0007692631,0.0036878883,0.004288464,0.0074743091,0.0012564923,0.0070991924,0.0104469734,0.0017663286,0.0129136762,0.0006698218,0.0278638537,0.0064158867,0.0137630444,0.0083315959,0.0199556948,0.0019995238,0.0097904595,0.000251301,0.6077140592,0.0107741329,0.0015687072,0.0394651265,0.0025133586,0.0084610454,0.0075024474,0.0019508512,0.0275189374,0.0018832439,0.0019915026,0.0009195142,0.0040063407,0.0039667858,0.0015329901,0.0003726875,0.0045349919,0.0043783437,0.0144929414,0.0009115276
rv0173,0.0824346049,0.0015843146,0.0037863565,0.0153471598,0.059492547,0.0088376306,0.0011241717,0.003593427,0.0066152989,0.0007689292,0.0116450884,0.2142373428,0.0014096484,0.0012087746,0.0025483306,0.0036724871,0.0012873345,0.0104801238,0.0341947864,0.0127390561,0.0095462964,0.0006524269,0.009729194,0.0061842218,0.0163522955,0.0061211055,0.01903234,0.0028688726,0.0058294192,0.0012495788,0.2681673147,0.0114854508,0.0009367207,0.0201409267,0.0036759224,0.0065664784,0.0185628369,0.0051904356,0.0360866414,0.001293399,0.0016442897,0.0005314542,0.0032125652,0.0151131074,0.0020106198,0.0025167662,0.005056267,0.0257727716,0.0117653454,0.0056975235
rv0179,0.0845431316,0.002339797,0.0062338162,0.03639299,0.0040352605,0.0171266376,0.0018732492,0.0020375334,0.0024311575,0.0121442287,0.0711148851,0.1120753633,0.0014324999,0.0052228018,0.0114982787,0.0198541016,0.0036164074,0.0077648284,0.0020710716,0.0281368694,0.0206166249,0.0032413496,0.0006223121,0.0008635849,0.0020004124,0.0260366955,0.0074576092,0.0048658186,0.0083913397,0.0270757998,0.0035686987,0.0084857254,0.0008246677,0.0062741963,0.0006732133,0.0049124223,0.0058988621,0.0192239805,0.0017820997,0.00498075,0.0025048362,0.0025580404,0.0044720831,0.0115907996,0.0018712124,0.0008987388,0.0031595786,0.0038353746,0.3734072052,0.0059610593
rv0180,0.0577615656,0.0021917884,0.049710757,0.0730415657,0.0149506022,0.0191174297,0.0038421609,0.0069648697,0.0053644576,0.00063329,0.1042099294,0.103181407,0.0003600056,0.0052964208,0.0222463146,0.0094005559,0.0031419169,0.0207910991,0.0010000287,0.01292508,0.063331686,0.0010951574,0.0083189154,0.004193872,0.0010565144,0.0373657959,0.0134041746,0.0154195714,0.0109043947,0.0110909306,0.0051796645,0.0037218487,0.006190099,0.0408503232,0.0014222408,0.0017784156,0.0041005252,0.0086202859,0.0109160123,0.0025624589,0.0071109275,0.0043804334,0.0204703301,0.0064342909,0.0154473239,0.0055538401,0.0014897588,0.0100579766,0.1476318379,0.0137691499
rv0181,0.0660232199,0.0036516892,0.0365079365,0.0508565639,0.0124533625,0.0079439565,0.00398448,0.0027637438,0.000660282,0.0124607824,0.0720162037,0.0677401622,0.0073255931,0.0014399492,0.0084330632,0.0124280781,0.0075701829,0.0064567551,0.0021250965,0.007387625,0.0184990738,0.0256893932,0.0350958225,0.0055798249,0.0005043667,0.0335851073,0.0028085477,0.0201403548,0.0580600475,0.0293753017,0.0080880273,0.0115102548,0.0026909109,0.0741596784,0.0015342732,0.0039801291,0.0055018929,0.0090773523,0.0034984925,0.0246235728,0.037069374,0.0081830845,0.0242716592,0.0061954096,0.0044724939,0.0015506374,0.0065774591,0.0047884669,0.1382601056,0.0044001596
rv0182,0.0289666308,0.0018833277,0.0288633343,0.0703603037,0.0072357513,0.0083129242,0.0032209953,0.0052692768,0.0027734645,0.0009220264,0.0727347809,0.14365355,0.014458141,0.0012435382,0.0141194653,0.0063439859,0.009565078,0.0392218464,0.0014101992,0.021126196,0.0477745724,0.0032604908,0.0037315057,0.0021990462,0.0005504164,0.024179343,0.0110843065,0.0099100709,0.0109146812,0.0121051891,0.0082740574,0.0157543048,0.001587665,0.0659401831,0.006626964,0.0009966278,0.0067731745,0.0164752513,0.0030215459,0.0154021603,0.0097812703,0.0084319535,0.0267527214,0.0044594436,0.008884292,0.0045579138,0.0007600942,0.0065141574,0.173593631,0.0080181503
rv0183,0.041573215,0.0107694396,0.0036176639,0.0649726955,0.029737474,0.0383887902,0.0041349813,0.0041634449,0.005789706,0.0140609548,0.0807343213,0.1618142643,0.0080738796,0.0034110552,0.0146935815,0.0121321168,0.0104737517,0.007353901,0.0035106471,0.0193785549,0.0844938948,0.0066438807,0.0312062086,0.0009736517,0.0024198275,0.0159167665,0.003079261,0.0239676979,0.0153266004,0.0165184878,0.0048202964,0.0071512344,0.0038806283,0.0199384596,0.0029996906,0.0018047756,0.0052229346,0.0189890528,0.0042685635,0.0042349977,0.0192271407,0.0110382377,0.0189219479,0.0189836115,0.0101426416,0.003673346,0.0060984842,0.0353376061,0.0366546156,0.0272810197
rv0184,0.0155390873,0.0012915652,0.0089881372,0.0366364208,0.0024453529,0.0123401128,0.0048280858,0.0046267048,0.0062112775,0.0032293236,0.0023251553,0.0054730312,0.0153675905,0.004133114,0.4607471151,0.0332326492,0.0086248979,0.0119301291,0.0050970795,0.0070048661,0.020136371,0.0055102859,0.0005319504,0.0014815154,0.0112414469,0.0321974739,0.0085855424,0.032473033,0.0190004429,0.0066473962,0.0033035831,0.0017805823,0.010735027,0.0317260002,0.0017302902,0.001113074,0.0013197069,0.0057712086,0.0128725723,0.0039683853,0.010340337,0.0050655347,0.0183018846,0.01226627,0.0164459996,0.0411438002,0.0016841524,0.0037249417,0.0267846479,0.0020448479
rv0185,0.0085395513,0.0005982495,0.0079358431,0.1220031765,0.0007745848,0.0086636335,0.0017165427,0.0001760551,0.0013054817,0.0003012681,0.0003108755,0.0009961263,0.0275549413,0.0001937803,0.4877664952,0.1434605648,0.0012641526,0.0006642423,0.0010136911,0.000960584,0.0230226623,0.0026204902,0.0007307869,0.0005989697,0.0001950872,0.0073152824,0.0111622104,0.0079876932,0.0114195603,0.0007725584,0.0005860399,0.0016405496,0.0041931084,0.0735990204,0.0007271984,0.0002305186,0.0005885441,0.0003119904,0.0086661264,0.0003235894,0.0038186551,0.0019750379,0.0035709529,0.0019690147,0.0026789677,0.0108855704,0.0011218625,0.0004367774,0.0003505631,0.0003007723
rv0186,0.0316686506,0.0070366776,0.0424193643,0.0126258856,0.0072751841,0.0096276723,0.0016749558,0.0052974414,0.0066746366,0.001829721,0.0064020401,0.0733954292,0.0087740894,0.0100334876,0.3091908488,0.0131138461,0.0093652814,0.0130786895,0.0264930395,0.0073966501,0.0178005237,0.0110255507,0.0017885539,0.0012572549,0.0692205035,0.0035907661,0.0125065436,0.0071501688,0.0187630653,0.0027886725,0.010247369,0.0040286655,0.0068396077,0.0402526496,0.0132935268,0.0068236027,0.0148111474,0.0238163147,0.0030512583,0.0018732249,0.0027638921,0.0073130375,0.0124296312,0.0042623782,0.0366617775,0.0408690671,0.0025939735,0.0083927749,0.006301263,0.0041096445
rv0187,0.0293103016,0.0060724675,0.0010357839,0.058650091,0.0023240161,0.0107998555,0.003571318,0.0009851952,0.0053474749,0.0026895577,0.0041024303,0.0165680825,0.0165140221,0.0028106291,0.4639808279,0.0475046582,0.0110168191,0.0011003029,0.013748134,0.0107770882,0.0349435874,0.00946234,0.0004041811,0.0034911952,0.0167880236,0.005321796,0.0012946678,0.0038454099,0.0383560709,0.0027311961,0.0036470632,0.0062430589,0.011679945,0.0054437048,0.0025368104,0.0030097402,0.0054875276,0.0118018886,0.0026992676,0.0088234356,0.0144863814,0.0043402999,0.0140323924,0.0058517672,0.0161983322,0.0240904197,0.0021516351,0.0046966317,0.0265999406,0.0006322342
rv0188,0.0305314323,0.0040967603,0.0369634893,0.0216971185,0.0088671738,0.0043551088,0.0041630053,0.013092742,0.0071758979,0.0052570205,0.0030698342,0.0264756254,0.0122947614,0.0041952664,0.3962931568,0.0128946369,0.0067477975,0.0210865482,0.0054039985,0.0027974386,0.016782282,0.0375683292,0.0009372525,0.0014751461,0.0543094299,0.0127342127,0.0081493384,0.0126743005,0.0164225006,0.0005167201,0.0078318307,0.0018236959,0.0161777456,0.043341452,0.0033389962,0.0014962324,0.0020294283,0.0201181997,0.0048513781,0.0059332026,0.011658672,0.0024995686,0.0187025297,0.0047521579,0.0109449412,0.0360876193,0.0019477552,0.0077467871,0.0072425006,0.0024469823
rv0189,0.0246526123,0.0041446668,0.0287645836,0.0801993118,0.0041673901,0.0160084958,0.0029977789,0.0023902148,0.0066882832,0.0023480268,0.0046677342,0.0025103817,0.0224086661,0.006300604,0.49309513,0.0620604005,0.0037637734,0.001418276,0.0012347114,0.0012491089,0.0114858597,0.0133932166,0.0008522914,0.0004994577,0.0153571908,0.0083937979,0.0043853519,0.0086096125,0.0174603846,0.0018496528,0.003170029,0.002558099,0.0071627188,0.0557196482,0.0008758039,0.0046627686,0.0004635065,0.0058958991,0.0011179114,0.003970119,0.0066300509,0.0056562455,0.0063376018,0.0044518312,0.0104746881,0.0178343204,0.0007234881,0.0050098675,0.0036350893,0.0002933476
rv0190,0.0259656105,0.0022934012,0.008866544,0.0347309444,0.0262373578,0.0047854453,0.0006264835,0.0016979724,0.0006160615,0.0025613532,0.0304805941,0.0348178077,0.0042437064,0.0039106862,0.3588426078,0.0332861319,0.0034743144,0.0236849438,0.0028502971,0.0191942473,0.0431125602,0.0147061024,0.0023173258,0.0008796054,0.0008630877,0.0149157337,0.0019622387,0.022028566,0.0025776153,0.0010888872,0.0019879523,0.0022892599,0.0041256341,0.0183993679,0.0029526806,0.0027558954,0.0037099073,0.023621991,0.0003562641,0.012818877,0.0276143277,0.0034559033,0.0168668375,0.0079659744,0.0177206141,0.0327356157,0.001722836,0.0172474391,0.0631218117,0.010912578
rv0192,0.044012326,0.0014895604,0.0563424183,0.0376003294,0.0059818468,0.0062301798,0.0145791763,0.0080246636,0.0089166329,0.0024257876,0.0198130193,0.0324862217,0.0087377889,0.0031232248,0.398456102,0.0112725544,0.0062122622,0.0049198603,0.0036909951,0.0085269367,0.014657853,0.0026180812,0.0007163398,0.000493163,0.035644626,0.0086321601,0.0111522823,0.011354421,0.0106124041,0.0070948135,0.0025460166,0.0017800671,0.0027468938,0.0267347631,0.0014100899,0.0033997792,0.0054714451,0.0100927063,0.0002245951,0.0131196195,0.0129944003,0.0007364774,0.009165754,0.0047445727,0.0063587986,0.0131457087,0.00156437,0.0235718475,0.0719760977,0.0023979669
rv0193,0.0243689686,0.0161826439,0.000393892,0.0324419532,0.0168234683,0.0029421266,0.0021414864,0.0044034607,0.0093713255,0.0038639056,0.0209231086,0.11470723,0.0141441463,0.0085030955,0.00818633,0.211441117,0.0006770411,0.0261389706,0.0124591871,0.0142609639,0.0306801882,0.0214852952,0.0018461875,0.0017709471,0.0043245692,0.0037934021,0.001011526,0.0057095716,0.0462885879,0.0007994473,0.0006771867,0.0012033692,0.0786280146,0.0004107021,0.0220548549,0.0095049714,0.020300573,0.0056836882,0.0005730327,0.0126371124,0.0331177309,0.0067037201,0.0015400665,0.0204333494,0.017614425,0.007822808,0.0001511633,0.0130028846,0.0663877785,0.019468425
rv0195,0.0006662589,0.0005202194,0.0021639165,0.029007641,0.0011657026,0.0248637533,0.0007571616,0.0031036378,0.0123859629,0.0001177527,0.0024781039,0.0448560063,0.0287971989,0.0006719866,0.0320148942,0.5205305541,0.0003423558,0.0009809018,0.0002250859,0.0006534916,0.0989436468,0.0028438383,0.0014749023,0.0004599112,0.0001342651,0.0116643473,0.0051587721,0.0015460341,0.000533432,0.0001360479,0.0067918989,0.0003256619,0.0031721667,0.0589758212,0.0042953588,0.0004529861,0.0023096095,0.0002856177,0.0083447678,0.0073329563,0.0054269048,0.0077719635,0.0346208346,0.0029694652,0.0155425224,0.0004554445,0.0025424605,0.000555887,0.0083112282,0.0003186614
rv0196,0.009643342,0.0007300913,0.0006958509,0.0041695149,0.0208286768,0.0009192843,0.0005207582,0.0013701716,0.0004659058,0.0003869697,0.0065094584,0.0019501154,0.0006752223,0.0017553603,0.0013041553,0.7689119827,0.0005484835,0.0005324295,0.0007012995,0.0016123538,0.0515339958,0.0033499367,0.0016575789,0.0003606709,0.0012075203,0.0021377707,0.0005437973,0.0019214708,0.0006085118,0.0001621077,0.0005775486,0.0002740223,0.0184155149,0.0025209397,0.001638289,0.0013457769,0.001319109,0.0010332578,0.0001447793,0.0188185893,0.0016160997,0.0010255492,0.0004368722,0.0095147497,0.0028729596,0.0146634778,0.0004631004,0.0007743427,0.0344109935,0.000419241
rv0198,0.0251464429,0.0127107067,0.0037443067,0.0281293314,0.0105789667,0.0644718507,0.0002919421,0.0033521986,0.010033249,0.0020601191,0.0039009308,0.0765821357,0.0175059505,0.0054586145,0.0819485411,0.3053002071,0.0158768358,0.002439547,0.0007511142,0.0009460903,0.0202911788,0.000514161,0.0006575794,0.0020411719,0.0050509019,0.0104089208,0.0182205632,0.0498968433,0.0128618023,0.0017652904,0.0008968944,0.0097141542,0.008148447,0.0145869929,0.0288451077,0.0017127616,0.022494214,0.0139311767,0.0092994804,0.0024122778,0.0007187259,0.0099954078,0.0085238624,0.0041330968,0.0104930019,0.0313236936,0.0059922409,0.0012963392,0.0034547506,0.0190898803
rv0199,0.0066492068,0.0018966571,0.0027357463,0.0489663983,0.0076015504,0.0183185442,0.0013343533,0.0031199332,0.0072349623,0.0013281166,0.0018981231,0.0865864345,0.0109143781,0.0008674418,0.0225514603,0.3325490771,0.0002614037,0.0161430004,0.0004498243,0.0032457581,0.0503620821,0.0286155869,0.0015366453,0.0002743681,0.0003888974,0.0013757097,0.0022967209,0.003050763,0.0214987807,0.0008075062,0.0088542444,0.0035934756,0.0022743039,0.1070682327,0.0022114488,0.0014830565,0.0137067329,0.0009145742,0.0490948743,0.0045377911,0.0547558869,0.0016817416,0.0153266867,0.0021031886,0.0069312456,0.0103991896,0.0005295722,0.0008707444,0.0275822889,0.001221291
rv0200,0.0221250964,0.0049908355,0.005138763,0.0587022436,0.0599825876,0.0038698628,0.012281711,0.0076790892,0.0012966145,0.0046551885,0.006168451,0.1303657991,0.0190805087,0.0015377376,0.0026394797,0.0062829706,0.0301082183,0.0041629795,0.0070724639,0.0435598985,0.0205000382,0.0014762747,0.0210811198,0.0018695698,0.0029991427,0.0019592221,0.0011329757,0.0067052436,0.0044412854,0.0012923148,0.0017006136,0.0020623869,0.0063025866,0.0012504452,0.0569715655,0.0033623127,0.0292817255,0.0057588332,0.0009067839,0.0015420744,0.0384382018,0.0005968188,0.0081077638,0.0126477559,0.0124509094,0.0166940152,0.0024172843,0.0133568976,0.1704336686,0.1205596716
rv0201,0.0393754889,0.0007706999,0.1601461288,0.0192695987,0.0098157389,0.0017528085,0.0057132258,0.0033038188,0.0030998079,0.0028141416,0.0070423709,0.0058966394,0.0009399232,0.0711812473,0.0069814658,0.0010537982,0.0452439105,0.0121017702,0.001604694,0.0132520883,0.0094658836,0.0015213326,0.0129825036,0.0019741544,0.0064321283,0.0136234776,0.0173192357,0.0351832049,0.0091378211,0.0336815899,0.0017066258,0.0023421022,0.001006204,0.0169399741,0.0007588546,0.0029284232,0.0037160187,0.003468861,0.0011359306,0.0025599622,0.0020201931,0.00040823,0.0576134256,0.2298769272,0.0034050281,0.0047878201,0.0003381406,0.0663021281,0.0383359345,0.0076685189
rv0202,0.0004687818,0.0125542029,0.0040777838,0.0007444962,0.0020466138,0.0036012091,0.0003557906,0.0041863857,0.2671653333,0.0045780327,0.0057134117,0.0030424237,0.1585891014,0.0004476757,0.0019557834,0.0580051227,0.0018748502,0.0075427018,0.0005240142,0.0024796382,0.0025828445,0.0214317579,0.0055401354,0.0030229989,0.0034294916,0.0361454731,0.0032149204,0.0018468438,0.0081215008,0.0014927589,0.0058853202,0.0014883932,0.0328565162,0.0357094343,0.0375017784,0.0006160342,0.0009669087,0.0033456725,0.0098510455,0.033470953,0.0038607567,0.1063975175,0.0171035126,0.0011845215,0.0162055554,0.0139231388,0.00015669,0.0015648112,0.0494029588,0.0017264034
rv0203,0.0030627026,0.0129481069,0.0080323544,0.0024635661,0.0016359129,0.0068613234,0.0028618917,0.0003715154,0.0400928257,0.0004256852,0.0879260038,0.0892700039,0.0035505071,0.0059155303,0.0164814405,0.0097986222,0.0006339168,0.0031158103,0.0105204849,0.0082086532,0.0237728648,0.0297572589,0.0005220527,0.0011181909,0.0018119214,0.0089403637,0.0031998997,0.0140872011,0.0766285829,0.0002386787,0.0118236201,0.0019796361,0.06273417,0.0370143674,0.0080544953,0.0022057851,0.0012248213,0.0347064991,0.0057048995,0.0159738619,0.0075824521,0.0360243393,0.0540814793,0.0050579164,0.0170182978,0.1518588079,0.0018821744,0.0578901236,0.0115361001,0.0013922812
rv0206,0.0092843285,0.0003263989,0.1677300336,0.1135081156,0.0833133902,0.0002772385,0.0004704981,0.0079484602,0.0011629343,0.0003222927,0.0017799056,0.001480909,0.0035953147,0.0008919173,0.0013736367,0.0008205081,0.0202663653,0.0404248241,0.0003574795,0.0057817081,0.0923188928,0.0046610454,0.0174441048,0.0003952587,0.0008703302,0.0169028051,0.002647738,0.0189747617,0.0003853458,0.0011708443,0.0009091199,0.0016584332,0.0038871594,0.0599791779,0.0006478391,0.0077597042,0.0005550141,0.0005184415,0.000323922,0.0094664129,0.0178417578,0.0003422952,0.0097821211,0.2247450735,0.0059374483,0.0013576405,0.000508293,0.0002980423,0.0312995911,0.0052951268
rv0207,0.0204389566,0.0002075862,0.0360326132,0.0692115349,0.191030592,0.0022013458,0.0005648978,0.0046372826,0.0006809595,0.0001469326,0.0430152824,0.0093688452,0.0050815576,0.0024130265,0.0009295228,0.0015441511,0.004168225,0.1508218651,0.000647594,0.0024990987,0.0453437782,0.0080060284,0.0022163747,0.0007869738,0.014836229,0.0403770629,0.0056165935,0.0282776529,0.0141188408,0.0012226147,0.0016358068,0.0014128272,0.0017030182,0.07585501,0.0010925442,0.002080442,0.0018065245,0.000266392,0.0049108979,0.009024847,0.012674232,0.0006073881,0.0168649085,0.132949043,0.0039066537,0.001952227,0.0010902411,0.0020710362,0.0137770758,0.0078748664
